WorkerId,AssignmentId,Reasons,Rejections
AL76RQMDB7YKY,3H7Z272LYYYD5YNH78PUYR5PRS1LP1/3H7Z272LYYYD5YNH78PUYR5PRS1LP1/3H7Z272LYYYD5YNH78PUYR5PRS1LP1,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=77Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",3
AKH8KUW6I3COL,3DI28L7YY15WI0UN5KR0K0X7FF61E2/3DI28L7YY15WI0UN5KR0K0X7FF61E2/3DI28L7YY15WI0UN5KR0K0X7FF61E2,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=63Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion",3
A2ATKVVP74NP3J,3JV9LGBJXK5FY6XFHHFZWZVRL6XGON/3JV9LGBJXK5FY6XFHHFZWZVRL6XGON/3JV9LGBJXK5FY6XFHHFZWZVRL6XGON,"all slider ratings are very similar, the slider moved to same range of scores.all slider ratings are very similar, the slider moved to same range of scores.all slider ratings are very similar, the slider moved to same range of scores.",3
A52BF5BI5VPTZ,3WR9XG3T7U2S1KCW5UWWCOCT5C874V/3WR9XG3T7U2S1KCW5UWWCOCT5C874V/3WR9XG3T7U2S1KCW5UWWCOCT5C874V,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=69Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",3
ASX3Z24CZ77IU,3VW6495TMARREBMHHAA35Q0X4COYYG/3VW6495TMARREBMHHAA35Q0X4COYYG/3VW6495TMARREBMHHAA35Q0X4COYYG,"all slider ratings are very similar, the slider moved to same range of scores.all slider ratings are very similar, the slider moved to same range of scores.all slider ratings are very similar, the slider moved to same range of scores.",3
A33LWNBC9GCO0D,3ZPPDN2SMMNE75XI9X6TZ6FQDRQ9EF/3ZPPDN2SMMNE75XI9X6TZ6FQDRQ9EF/3ZPPDN2SMMNE75XI9X6TZ6FQDRQ9EF,The scores for golden videos are not consistent with the true scores.The scores for golden videos are not consistent with the true scores.The scores for golden videos are not consistent with the true scores.,3
ALXIA5WJ916PJ,3U5JL4WY6B0MGZINN70U6NPH75MX4F/3U5JL4WY6B0MGZINN70U6NPH75MX4F/3U5JL4WY6B0MGZINN70U6NPH75MX4F,The delays in video ratings are too high.The delays in video ratings are too high (55 > 50)The delays in video ratings are too high.,3
A1WYKGQX8SSNMI,3DY4FPOOBSF1DGFQY4VPQV36J80RVR/3DY4FPOOBSF1DGFQY4VPQV36J80RVR/3DY4FPOOBSF1DGFQY4VPQV36J80RVR/3X87C8JFWX2L9NJMRU1KAI9UOITQS9/3X87C8JFWX2L9NJMRU1KAI9UOITQS9/3X87C8JFWX2L9NJMRU1KAI9UOITQS9,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=70Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=88Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion",6
AHZ08BLAUVT5I,3B4YI393W0NXM3YZJYQP5IOV66ESS0/3B4YI393W0NXM3YZJYQP5IOV66ESS0/3B4YI393W0NXM3YZJYQP5IOV66ESS0/35GCEFQ6JWFQ3YZYOBJWT3DM15SZ3X/35GCEFQ6JWFQ3YZYOBJWT3DM15SZ3X/35GCEFQ6JWFQ3YZYOBJWT3DM15SZ3X,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (33 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",6
AFRA8WYVL1DJ7,3Z9WI9EO0QFA8B7B3V5OAIQJG1XKH3/3Z9WI9EO0QFA8B7B3V5OAIQJG1XKH3/3Z9WI9EO0QFA8B7B3V5OAIQJG1XKH3/373ERPL3ZFZM0OB1T9VAPDFLMNVRTM/373ERPL3ZFZM0OB1T9VAPDFLMNVRTM/373ERPL3ZFZM0OB1T9VAPDFLMNVRTM/3HVVDCPGU5JVXPNN74N4X98IPA6YTR/37UQDCYH7OMRVXVBPQXJLEC6IW5V7V/3HVVDCPGU5JVXPNN74N4X98IPA6YTR/37UQDCYH7OMRVXVBPQXJLEC6IW5V7V/3HVVDCPGU5JVXPNN74N4X98IPA6YTR/37UQDCYH7OMRVXVBPQXJLEC6IW5V7V,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=53Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=53Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=71Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=71Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=68Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion",12
