AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
3IXEICO7ATATE5DH1LSCEIOPQ0VT64,33NOQL7TAEQAHB7AAQ9RW0P2GAG8Z1,A3E3M7E01VRNE,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
3ZPPDN2SMMNE75XI9X6TZ6FQDRQ9EF,33NOQL7TAEQAHB7AAQ9RW0P2GAG8Z1,A33LWNBC9GCO0D,row_0,0,,The scores for golden videos are not consistent with the true scores.
3HVVDCPGU5JVXPNN74N4X98IPA6YTR,33NOQL7TAEQAHB7AAQ9RW0P2GAG8Z1,AFRA8WYVL1DJ7,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
31Q0U3WYEG6B9LFDICDUEQ5QTSZ71J,3ZZAYRN1JWIHGRLRBF957YELAJXOT3,A1477E54Q7AA4J,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
3U5JL4WY6B0MGZINN70U6NPH75MX4F,3ZZAYRN1JWIHGRLRBF957YELAJXOT3,ALXIA5WJ916PJ,row_0,0,,The delays in video ratings are too high.
3Z7VU45IQP8UTVLJ175D5AYP3LFZ16,3ZZAYRN1JWIHGRLRBF957YELAJXOT3,A3PFV1UMF7FJ6S,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3GFK2QRXY08PNIHXR7NI9WHOYZFW5U,3ZZAYRN1JWIHGRLRBF957YELAJXOT3,ARDWEH44JGLLM,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
38F5OAUN6E3MDW0RK1GF6DLXAH4H71,3ZZAYRN1JWIHGRLRBF957YELAJXOT3,A16MEV9DI9VMAW,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3H7Z272LYYYD5YNH78PUYR5PRS1LP1,3UDTAB6HIWQDTVKUBO2DQXHRI9F90Z,AL76RQMDB7YKY,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3I02618YBRXGOOABGMHVPE184J4PU9,3UDTAB6HIWQDTVKUBO2DQXHRI9F90Z,A1477E54Q7AA4J,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
3JV9LGBJXK5FY6XFHHFZWZVRL6XGON,3UDTAB6HIWQDTVKUBO2DQXHRI9F90Z,A2ATKVVP74NP3J,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
3RWE2M8QX8105HMI20QJWI86OF10NN,3TZDZ3Y0KIXD0K5C776D4201N1L912,A4M2H0ONHCMC,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
3Y5140Z9EO7BFXFBM5SH6BDXAO5IPI,3UXQ63NLB0D9EKODY12SFN4597TBLK,A4M2H0ONHCMC,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
38BQUHLAANRFQGT1SKDU94FOHS6MOY,3UXQ63NLB0D9EKODY12SFN4597TBLK,A16MEV9DI9VMAW,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3X87C8JFWX2L9NJMRU1KAI9UOITQS9,3UXQ63NLB0D9EKODY12SFN4597TBLK,A1WYKGQX8SSNMI,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
35GCEFQ6JWFQ3YZYOBJWT3DM15SZ3X,3UXQ63NLB0D9EKODY12SFN4597TBLK,AHZ08BLAUVT5I,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3DI28L7YY15WI0UN5KR0K0X7FF61E2,3UXQ63NLB0D9EKODY12SFN4597TBLK,AKH8KUW6I3COL,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
3YMTUJH0EJ7FZI93IXZXHK4BU9PT4J,3FJ2RVH26PXKP5N8QB6R9LA6F7Z92J,A9O1U0B4GS6UR,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
3VD82FOHLHF2HUHAFVJG68ACNE5OCL,3FJ2RVH26PXKP5N8QB6R9LA6F7Z92J,A3E3M7E01VRNE,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
37UQDCYH7OMRVXVBPQXJLEC6IW5V7V,3FJ2RVH26PXKP5N8QB6R9LA6F7Z92J,AFRA8WYVL1DJ7,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
3WR9XG3T7U2S1KCW5UWWCOCT5C874V,3Z8UJEJODP49ANJRUBKWSVFYLLZ93U,A52BF5BI5VPTZ,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3WYP994K2YIPVRCBBRFBMZG452R6YK,3Z8UJEJODP49ANJRUBKWSVFYLLZ93U,A9O1U0B4GS6UR,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
38F71OA9HKNLK3G8THU4MA6APRFMFC,3Z8UJEJODP49ANJRUBKWSVFYLLZ93U,A3E3M7E01VRNE,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
3VW6495TMARREBMHHAA35Q0X4COYYG,3Z8UJEJODP49ANJRUBKWSVFYLLZ93U,ASX3Z24CZ77IU,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
