video_name,category,init_val,final_val,attributes,delay
amt_gaming_vqa_dataset/Undefeated,sample,18.0,35.0,"['Highly Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",9.074600000023842
amt_gaming_vqa_dataset/Undefeated_1080p_1500k_av1,sample,84.0,49.0,"['Highly Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",0.09309000002384238
amt_gaming_vqa_dataset/Undefeated_1080p_5000k_av1,sample,98.0,52.0,"['Minimally Clear', 'No visible artifacts', 'Low level of immersion', '']",0.11049000000000042
amt_gaming_vqa_dataset/Undefeated_1080p_500k_av1,sample,86.0,62.0,"['Moderately Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",0.08759000002384276
amt_gaming_vqa_dataset/Undefeated_2160p_10000k_av1,sample,64.0,81.0,"['Highly Clear', 'Severe Artifacts Present', 'High level of immersion', '']",1.0657900000715266
amt_gaming_vqa_dataset/Undefeated_2160p_1000k_av1,sample,23.0,50.0,"['Highly Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",1.0607900000715258
amt_gaming_vqa_dataset/Undefeated_2160p_5000k_av1,sample,4.0,67.0,"['Highly Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",0.7786900000476837
amt_gaming_vqa_dataset/Undefeated_480p_1000k_av1,sample,38.0,54.0,"['Minimally Clear', 'No visible artifacts', 'Low level of immersion', '']",0.07428999995231678
amt_gaming_vqa_dataset/Undefeated_720p_1300k_av1,sample,61.0,66.0,"['Highly Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",0.08239000009536745
amt_gaming_vqa_dataset/Undefeated_720p_3000k_av1,sample,29.0,55.0,"['Minimally Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",0.08938999997615937
amt_gaming_vqa_dataset/Undefeated_720p_500k_av1,sample,53.0,68.0,"['Moderately Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",0.07119000004768417
amt_gaming_vqa_dataset/Undefeated_1080p_10000k_h264nvenc,sample,55.0,59.0,"['Moderately Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",0.10539000009536714
