HIT_ID,Worker_ID,Assignment_ID,Sample_Row_Name,Sample_Row_Index,Unique_HIT_Index,Unset,Stalls,ConsSD,DiffSD,repeatDiffs,Goldcount,goldDiffs
3U74KRR68CCZY6LFA09SS9EGK9GNTB,A3DJUABETF36E0,3I02618YBRXGOOABGMHVPE183I2PU4,row_0,0,0,31,0,27.359954323640892,2.8,"[58.0, 39.0, 26.0, 48.0, 3.0]",4,"[63.47, 1.1700000000000017, 52.69, 4.430000000000007]"
3U74KRR68CCZY6LFA09SS9EGK9GNTB,A1WYKGQX8SSNMI,3KV0LJBBITCINTLHKCUY3ZKTREFRMY,row_0,0,0,31,0,12.57221506799722,30.446153846153845,"[17.0, 8.0, 3.0, 26.0, 1.0, 19.0]",4,"[56.47, 32.83, 15.689999999999998, 0.5699999999999932]"
3U74KRR68CCZY6LFA09SS9EGK9GNTB,AZTAPCOD2Y512,3WEV0KO0PDJRKEFHM8V0AJ2V419DSR,row_0,0,0,31,4,12.60246993730634,25.26153846153846,"[11.0, 0.0, 16.0, 1.0, 6.0]",4,"[21.47, 7.829999999999998, 15.689999999999998, 44.43000000000001]"
3511RHPAEL5WUR52UYOIF299RTJLRU,A1WYKGQX8SSNMI,3LWJHTCVD3DC5IE0LA1L3JQFYQ8QFU,row_0,0,0,31,0,7.765741790848455,35.815384615384616,"[10.0, 3.0, 22.0, 2.0]",4,"[54.47, 49.83, 12.310000000000002, 49.43000000000001]"
3511RHPAEL5WUR52UYOIF299RTJLRU,A1GQKCTY2N75DH,3TY7ZAOG66BZXB1F5NY34QR2TIO0K5,row_0,0,0,31,1,23.870439246534303,21.353846153846153,"[10.0, 22.0, 33.0, 37.0, 48.0, 47.0]",4,"[5.469999999999999, 13.170000000000002, 64.69, 83.43]"
38EHZ67RJCJPBJE9EZVLGBARPPYGMV,A2CGYCMKSR86YA,33IZTU6J9SS5IKKYD8WC4Q5NKJLXSD,row_0,0,0,32,0,3.9245819841099,35.921875,"[5.0, 9.0, 3.0, 4.0, 0.0]",4,"[65.47, 39.83, 15.310000000000002, 5.430000000000007]"
38EHZ67RJCJPBJE9EZVLGBARPPYGMV,A1MZFQNLOZ0LIH,3EICBYG65VNOGJQDZIRBYCTQNINJCK,row_0,0,0,32,0,8.76198955360596,25.671875,"[8.0, 13.0, 4.0, 10.0, 6.0]",4,"[61.47, 37.83, 0.6899999999999977, 21.430000000000007]"
38EHZ67RJCJPBJE9EZVLGBARPPYGMV,A261VCVWDKG1Z4,3MHW492WXR4AG02YTWZ84W9WCJ4MVW,row_0,0,0,32,1,15.223201030314716,26.0625,"[1.0, 32.0, 8.0, 13.0]",4,"[31.47, 5.170000000000002, 66.69, 91.43]"
38EHZ67RJCJPBJE9EZVLGBARPPYGMV,A2Q8W9EV4RRC0O,3ZY8KE4ITAU11F0QLP6PL5T1MKSQVE,row_0,0,0,36,3,14.79952932566506,22.360655737704917,"[23.0, 4.0, 32.0, 9.0, 5.0]",3,"[46.83, 13.310000000000002, 1.5699999999999932]"
3DW3BNF1H79T8R209TKOBUC6SZX8VO,A3E3M7E01VRNE,30X31N5D7UHTM7C52Y4YKIUPJYCASM,row_0,0,0,31,0,3.993070921560921,28.76923076923077,"[4.0, 8.0, 8.0, 8.0, 2.0, 5.0]",4,"[43.47, 22.83, 12.689999999999998, 30.430000000000007]"
3DW3BNF1H79T8R209TKOBUC6SZX8VO,A22PT6K5XNIFLA,3WI0P0II7SJFJZF47JVVK9XZIZQDR3,row_0,0,0,31,1,14.17460016864068,29.846153846153847,"[4.0, 24.0, 17.0, 5.0, 12.0, 10.0]",4,"[51.47, 34.83, 7.689999999999998, 25.430000000000007]"
3DW3BNF1H79T8R209TKOBUC6SZX8VO,A2W91LUNJYMM4N,3Z2R0DQ0K8537LCJOOREPJ7C6K92E6,row_0,0,0,31,0,27.00814691903167,2.723076923076923,"[9.0, 14.0, 4.0, 33.0, 44.0, 12.0]",4,"[0.5300000000000011, 2.1700000000000017, 66.69, 75.43]"
