AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
39RP059MF8KV7M4SOF883KFPEAUBMS,3K2CEDRAD1STGO0FYZUSFUPGG5EMTR,A32G4U1PTNH0Y9,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3JPSL1DZ6JQW6UK0U2NCLOKJ1F9ANG,3K2CEDRAD1STGO0FYZUSFUPGG5EMTR,AEXTZV2XLU0NW,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
34T446B1DR5HEDPRDAH5G7EUTQW0CC,3FDWKV9VDDT8G1F4Y4K2KQBIZJLMUI,A36CQIFWEDEECU,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3RU7GD8VQFK09BI7RHMVADJKN22PSC,3FDWKV9VDDT8G1F4Y4K2KQBIZJLMUI,A32G4U1PTNH0Y9,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
30IQTZXKBBX5HB0M46DSUKZ4U9S0XO,322ZSN9Z66BDCYB9SVUWT08GUETT43,A3RTHA7MUNT5Z6,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | Low standard deviation of slider ratings, the slider was not moved much. | The scores for repeated videos are not consistent."
3WT783CTQ28IY0S1BQEU0OADKU8CBP,322ZSN9Z66BDCYB9SVUWT08GUETT43,A1NN61ZAXV9FR0,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion"
3Z2R0DQ0K8537LCJOOREPJ7CB1J2EJ,322ZSN9Z66BDCYB9SVUWT08GUETT43,A36CQIFWEDEECU,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
382M9COHF86CRXLL781KV224URRUEG,3QX22DUVPE88TG443UU7GCD1DQUMV7,AVEV8X13Y4JSR,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3OJSZ2ATEJNAX3GWJZF6HGI79N057T,3QX22DUVPE88TG443UU7GCD1DQUMV7,AEXTZV2XLU0NW,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3OS4RQUCS06P1CCB2S4V8UVGHG9BFQ,3QX22DUVPE88TG443UU7GCD1DQUMV7,A3ZYZ0YTTG195,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3WI0P0II7SJFJZF47JVVK9XZNGRRDL,3QX22DUVPE88TG443UU7GCD1DQUMV7,A36CQIFWEDEECU,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
