WorkerId,AssignmentId,Reasons,Rejections
AHZ08BLAUVT5I,3B4YI393W0NXM3YZJYQP5IOV66ESS0,Too many unset video ratings (30 > 24) | The scores for golden videos are not consistent with the true scores.,1.0
A13MAWPV4T44I2,3ATTHHXXX1FGO6H28W2Y0OZ0D1FXIF,The scores for golden videos are not consistent with the true scores.,1.0
AFRA8WYVL1DJ7,373ERPL3ZFZM0OB1T9VAPDFLMNVRTM,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=71",1.0
A2W91LUNJYMM4N,3IJXV6UZ2OAWRAVQZXW6B6DCB6BRI1,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=84",1.0
ABNTQ9OXGOJP0,3QEMNNSB3OQ51GVPY5XPFS6ZI3VD70,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=56",1.0
A1ZL17KIP85OLV,3QY5DC2MYIB4XBLH2JLQDKN42DGFUV,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=64",1.0
A25JTS3S9OD0KP,3WEV0KO0PDJRKEFHM8V0AJ2V5E9SDX,The scores for golden videos are not consistent with the true scores.,1.0
A3RJ8NZQ8BRTZM,3SNLUL3WPVEQX3VDOUOO8XSOZHVULO,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=59",1.0
A13XXMDHOULEZ7,3JNQLM5FUVDHDRMB5AEI2EXWGSJ2LP,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=54",1.0
ABPVF7XEC88WF,34Q075JO2O4XRAFTXDSLZBV3LMN01M,Too many unset video ratings (27 > 24) | The scores for golden videos are not consistent with the true scores.,1.0
A10FCQ7R6OGXF8,36W0OB37IN55X66X3W8YXXEWKMDZHV,"The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion with count=51",1.0
A2VWNL8CW78HVC,340UGXU9EPSTT8772YQUV6QQQHLVU0,"all slider ratings are very similar, the slider moved to same range of scores.",1.0
