AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
3B4YI393W0NXM3YZJYQP5IOV66ESS0,33K3E8REXMMLCG7V98L6ZF9R8AI8X4,AHZ08BLAUVT5I,row_0,0,,Too many unset video ratings (30 > 24) | The scores for golden videos are not consistent with the true scores.
30H4UDGLUT9XBG527KQ9Y4KERX2MPF,33K3E8REXMMLCG7V98L6ZF9R8AI8X4,A3XNJW1NJ13Y9,row_0,0,,The scores for golden videos are not consistent with the true scores.
3PH3VY7DKCONUW1MYVUYY0OJZYAZWR,33K3E8REXMMLCG7V98L6ZF9R8AI8X4,A1JDPMVFB8HNMH,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=62"
39U1BHVTECIUHMQZIJUE7FC5G973TM,33K3E8REXMMLCG7V98L6ZF9R8AI8X4,A1477E54Q7AA4J,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion with count=85"
3FTF2T8WMI98O5J9UX0ZLCMQKVYW9L,33K3E8REXMMLCG7V98L6ZF9R8AI8X4,AU4PTX44URN8D,row_0,0,,The scores for repeated videos are not consistent (4 > 3)
3X0H8UUIUSFQTKF8330Q27RGCJASWF,3Q9SPIIRX9DK64VKW19YTN1FPWBWA2,A12KQGDA5YYCW7,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=66"
34MAJL3QQVEA01B93IT6Z70D0AO43P,3Q9SPIIRX9DK64VKW19YTN1FPWBWA2,A2SKY317RZ3NCS,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53"
3K9FOBBF38AD2DB4RTC2U20URDENLL,3Q9SPIIRX9DK64VKW19YTN1FPWBWA2,A3A448MW1VKCV,row_0,0,,The delays in video ratings are too high (48 > 40)
3RKNTXVS4DPAKMAUCX8GMFEJ6KN4AS,3Q9SPIIRX9DK64VKW19YTN1FPWBWA2,ATTYQD9FZL2MA,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | The delays in video ratings are too high (76 > 40)"
3KV0LJBBITCINTLHKCUY3ZKTSFQRMC,3Q9SPIIRX9DK64VKW19YTN1FPWBWA2,A34D1LAUUQZCRT,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=56"
3HL8HNGX5WS6DJXE48QZHO0QPSF9F7,32W3UF2E0ECWQH9Y69Z64Q8C56Y4CR,A20G8SL4ZZ38FL,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=55"
3IJXV6UZ2OAWRAVQZXW6B6DCB6BRI1,32W3UF2E0ECWQH9Y69Z64Q8C56Y4CR,A2W91LUNJYMM4N,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=84"
3Z3ZLGNNT9LHP6Y71F0J2A1IW283Q8,3QGHA0EA19RPPE0C2F9UOYLL7EWWBX,A21PC6ZS98FGB5,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=55"
