video_name,category,init_val,final_val,attributes,delay
amt_gaming_vqa_dataset/skyrim_2_480p_1000k_h264nvenc,sample,41.0,9.0,"['Minimally Clear', 'Severe Artifacts Present', 'Low level of immersion', '']",0.002390000005961568
amt_gaming_vqa_dataset/skyrim_2_480p_1000k_h264nvenc,sample,69.0,9.0,"['Minimally Clear', 'Severe Artifacts Present', 'Low level of immersion', '']",0.019089999994040596
amt_gaming_vqa_dataset/Kenabridgeofspirits_2_480p_1000k_av1,sample,61.0,64.0,"['Moderately Clear', 'No visible artifacts', 'High level of immersion', '']",0.06958999999404014
amt_gaming_vqa_dataset/Kenabridgeofspirits_2_480p_1000k_av1,sample,24.0,64.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.1001899999880802
amt_gaming_vqa_dataset/Kenabridgeofspirits_2_1080p_5300k_h264nvenc,sample,90.0,78.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.07519000001788179
amt_gaming_vqa_dataset/Kenabridgeofspirits_2_1080p_5300k_h264nvenc,sample,50.0,78.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.12049000000000021
amt_gaming_vqa_dataset/Kenabridgeofspirits_2_1080p_6000k_hevcnvenc,sample,55.0,84.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.07579000001192071
amt_gaming_vqa_dataset/Kenabridgeofspirits_2_1080p_6000k_hevcnvenc,sample,81.0,90.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.10458999999404028
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_1000k_av1,sample,37.0,59.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",3.5741899999880804
amt_gaming_vqa_dataset/Amerfightingopenbeta_2160p_1000k_av1,sample,32.0,40.0,"['Highly Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",3.4573900000059616
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_2300k_h264nvenc,sample,52.0,41.0,"['Highly Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",0.08558999999404016
amt_gaming_vqa_dataset/Amerfightingopenbeta_1080p_2300k_h264nvenc,sample,85.0,40.0,"['Highly Clear', 'Severe Artifacts Present', 'Moderate level of immersion', '']",0.11448999999999998
