HIT_ID,Worker_ID,Assignment_ID,Sample_Row_Name,Sample_Row_Index,Unique_HIT_Index,Unset,Stalls,ConsSD,DiffSD,repeatDiffs,Goldcount,goldDiffs
3M47JKRKDNS8T1NZ8LCGZ2W7BFX866,ACBK30I7R42NI,3FUI0JHJQOPPI5S534ONP287OJX33S,row_0,0,0,6,1,15.65542938203237,28.08888888888889,"[1.0, 4.0, 21.0, 31.0, 22.0, 1.0]",4,"[9.469999999999999, 7.170000000000002, 22.689999999999998, 29.430000000000007]"
3M47JKRKDNS8T1NZ8LCGZ2W7BFX866,A3KGCURZJ02L3,3GM6G9ZBLEOV38Y9O1ZT3ELBHTBTM2,row_0,0,0,6,3,14.143898915900449,29.1,"[3.0, 0.0, 13.0, 11.0, 17.0, 9.0]",4,"[25.47, 19.17, 10.689999999999998, 14.430000000000007]"
3M47JKRKDNS8T1NZ8LCGZ2W7BFX866,ASFCKRTAQMR2J,3I2PTA7R4KLNL46EMLSIJWIK8G0KQR,row_0,0,0,5,3,26.95713103392583,32.733333333333334,"[9.0, 30.0, 24.0, 9.0, 12.0]",4,"[9.530000000000001, 37.17, 27.310000000000002, 7.569999999999993]"
3E9ZFLPWPOJE1MJ8IUXXC435BF1IXI,A12KQGDA5YYCW7,3FFJ6VRIMSF8RGBR5KDRRACP3860IR,row_0,0,0,6,0,19.277966697761464,33.477777777777774,"[2.0, 9.0, 1.0, 31.0, 8.0, 6.0]",4,"[8.469999999999999, 25.17, 17.689999999999998, 13.430000000000007]"
3E9ZFLPWPOJE1MJ8IUXXC435BF1IXI,AT5SRP5JN4KXN,3N2BF7Y2WHL5YZ7EO7I4PVIN7JEMHO,row_0,0,0,6,7,11.180435867785407,24.921348314606742,"[9.0, 22.0, 32.0, 20.0, 37.0, 6.0]",4,"[20.47, 2.8299999999999983, 23.689999999999998, 40.43000000000001]"
3UL5XDRDO2ACAXNL322B7WI7FKM85Q,A3KGCURZJ02L3,39OWYR0EQBILEK5MCKIFG5THZUKYFS,row_0,0,0,6,3,15.641228362611358,28.033333333333335,"[16.0, 8.0, 3.0, 16.0, 8.0, 12.0]",4,"[1.5300000000000011, 15.170000000000002, 10.689999999999998, 24.430000000000007]"
3UL5XDRDO2ACAXNL322B7WI7FKM85Q,A369AG143K4YH9,3E47SOBEZHNSL867H06BMBEQDE3IC1,row_0,0,0,14,6,9.99164412365941,25.938271604938272,"[8.0, 7.0, 1.0, 12.0, 1.0, 5.0]",4,"[36.47, 29.83, 9.689999999999998, 25.430000000000007]"
3UL5XDRDO2ACAXNL322B7WI7FKM85Q,AT5SRP5JN4KXN,3QIYRE09ZU80C670YJUJANRGVGF1NJ,row_0,0,0,30,8,15.109244064424503,27.893939393939394,"[0.0, 1.0, 11.0, 9.0]",3,"[29.47, 28.83, 6.689999999999998]"
3R16PJFTTTIE9FLMYMG4S9LKAJ1K4M,A3U5FZX51JBFQW,33FBRBDW7FQZW2UU8EUK9MKC8Q1C84,row_0,0,0,6,2,19.236086316889132,29.820224719101123,"[2.0, 13.0, 5.0, 7.0, 8.0, 9.0]",4,"[2.530000000000001, 20.17, 7.689999999999998, 7.569999999999993]"
3R16PJFTTTIE9FLMYMG4S9LKAJ1K4M,A3AHE81HVRXFCD,379J5II42F7987YRYU9J4F6LD0VLE6,row_0,0,0,31,1,11.076604267977393,26.453125,"[7.0, 34.0, 20.0, 3.0, 13.0, 7.0, 0.0]",4,"[50.47, 31.83, 21.689999999999998, 20.430000000000007]"
3R16PJFTTTIE9FLMYMG4S9LKAJ1K4M,AW338AT1TPG6H,3CFVK00FXCC5VS5CSCQLSRE8W376L8,row_0,0,0,31,1,16.980658804578226,28.28125,"[21.0, 43.0, 31.0, 0.0, 0.0]",4,"[10.469999999999999, 8.170000000000002, 1.6899999999999977, 42.43000000000001]"
3R16PJFTTTIE9FLMYMG4S9LKAJ1K4M,A1G1W9YIHATY4R,3QY7M81QIYDDFM1ZQMJCJ51P2F17KM,row_0,0,0,6,2,27.085828375101105,34.86666666666667,"[47.0, 4.0, 8.0, 2.0, 11.0, 13.0]",4,"[18.53, 37.17, 44.69, 7.569999999999993]"
3L1EFR8WXJW4QZZKE6LYT44VOFYF9B,A3YMV4L5PLL2V,3FE2ERCC0OZLBJQEK05MQ89JMCYOP7,row_0,0,0,30,1,23.954513107655767,29.015384615384615,"[14.0, 12.0, 6.0, 8.0, 81.0, 8.0, 2.0]",4,"[6.469999999999999, 3.8299999999999983, 9.310000000000002, 0.4300000000000068]"
3L1EFR8WXJW4QZZKE6LYT44VOFYF9B,A1G1W9YIHATY4R,3OJSZ2ATEJNAX3GWJZF6HGI75NB570,row_0,0,0,6,0,28.077898693843316,34.2,"[6.0, 42.0, 3.0, 11.0, 14.0, 4.0]",4,"[18.53, 32.17, 27.689999999999998, 7.569999999999993]"
3L1EFR8WXJW4QZZKE6LYT44VOFYF9B,A3QB50HW9PDXB9,3OVHNO1VFXSOLQ1VH0P86CZYSXPDZB,row_0,0,0,30,0,17.522300246176577,30.56923076923077,"[2.0, 6.0, 14.0, 1.0, 23.0, 40.0, 12.0]",4,"[57.47, 43.83, 0.6899999999999977, 15.430000000000007]"
3L1EFR8WXJW4QZZKE6LYT44VOFYF9B,A1F0VEHWK3IAF4,3QHK8ZVMJD9B14M7O37T3700A4PLBF,row_0,0,0,30,0,17.317911512985553,30.8,"[4.0, 2.0, 10.0, 5.0]",4,"[43.47, 21.83, 60.69, 15.430000000000007]"
3L1EFR8WXJW4QZZKE6LYT44VOFYF9B,AW338AT1TPG6H,3YWRV122DJQVIWBUU5FK3S6IFOZ8UX,row_0,0,0,30,0,13.505642038196678,27.2,"[20.0, 3.0, 1.0, 1.0, 1.0, 1.0]",4,"[11.469999999999999, 7.170000000000002, 22.689999999999998, 41.43000000000001]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,A3TD836U3Z1J2B,34PGFRQOOF2XUHWIG9RCA60TGFRWJR,row_0,0,0,30,0,5.337242157346231,32.815384615384616,"[16.0, 12.0, 4.0, 11.0, 9.0]",4,"[57.47, 33.83, 9.689999999999998, 17.430000000000007]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,A1JFGI5XJYYR3A,35BLDD71JXOAF71H8LP2CY55S4GZVJ,row_0,0,0,30,0,9.274077890014683,27.123076923076923,"[8.0, 6.0, 15.0, 13.0, 22.0, 18.0]",4,"[40.47, 28.83, 31.689999999999998, 36.43000000000001]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,A3U5FZX51JBFQW,3DUZQ9U6TDFDEVF3DTVUG5825RNSVI,row_0,0,0,6,4,21.842771496920133,32.08888888888889,"[12.0, 0.0, 0.0, 1.0, 5.0, 7.0]",4,"[9.530000000000001, 28.17, 9.689999999999998, 7.569999999999993]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,A1U9QQOBJJDYW0,3N1FSUEFMWR8ITD6W7ZICGMPR28D4L,row_0,0,0,30,0,5.4591327312600475,30.03076923076923,"[22.0, 1.0, 8.0, 8.0, 5.0, 0.0]",4,"[65.47, 47.83, 17.310000000000002, 4.430000000000007]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,A2SKY317RZ3NCS,3OCHAWUVHFB7U17Q8ZNAD4ED48CKXQ,row_0,0,0,6,3,26.96879998886688,37.233333333333334,"[9.0, 12.0, 18.0, 1.0, 18.0, 38.0]",4,"[18.53, 37.17, 35.69, 7.569999999999993]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,AW338AT1TPG6H,3VNXK88KL39V9GJ44NV3ZA3CD1Y9VK,row_0,0,0,30,0,21.54046144561302,31.046153846153846,"[1.0, 0.0, 0.0, 20.0]",4,"[10.530000000000001, 12.829999999999998, 22.689999999999998, 21.430000000000007]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,A10FCQ7R6OGXF8,3VW04L3ZMKXDE16X7I2Z3YMF0FCXX9,row_0,0,0,30,1,10.231359150140884,29.43076923076923,"[9.0, 7.0, 6.0, 13.0, 17.0]",4,"[17.47, 47.83, 4.689999999999998, 34.43000000000001]"
3ECKRY5B2GN36HJNJCLI9PJGJ8JZI2,A1X0K1GC85ROW9,358010RM65KLAC12731HFDPUKZFXV7,row_0,0,0,31,4,8.753514919019674,35.296875,"[10.0, 9.0, 11.0]",4,"[56.47, 47.83, 12.310000000000002, 22.430000000000007]"
3ECKRY5B2GN36HJNJCLI9PJGJ8JZI2,A3I4GC2O15YW1F,3DBQWDE4ZXPZ0O8JZ6WVDD4X5ZO5ND,row_0,0,0,31,1,22.198847230416607,26.625,"[8.0, 16.0, 6.0, 34.0, 7.0]",4,"[15.530000000000001, 24.83, 38.69, 62.43000000000001]"
3ECKRY5B2GN36HJNJCLI9PJGJ8JZI2,A1O9PMTIIVGDEW,3JV9LGBJXK5FY6XFHHFZWZVRLF9GOH,row_0,0,0,31,29,22.252408358071605,31.234375,"[18.0, 25.0, 38.0, 0.0]",4,"[18.53, 28.17, 4.310000000000002, 7.569999999999993]"
3ECKRY5B2GN36HJNJCLI9PJGJ8JZI2,A3D2P33SYYDMD,3M81GAB8BRAMS12KG8FPKTZUK3ZBQ3,row_0,0,0,6,7,22.402163145112727,35.388888888888886,"[13.0, 2.0, 21.0, 13.0, 6.0, 12.0]",4,"[18.53, 37.17, 14.689999999999998, 7.569999999999993]"
3ECKRY5B2GN36HJNJCLI9PJGJ8JZI2,A2VWNL8CW78HVC,3TPWUS5F90SAM3QC6HAQN2NYQOSWC9,row_0,0,0,31,7,2.178553132241672,32.40625,"[3.0, 2.0, 3.0, 1.0, 1.0]",4,"[61.47, 49.83, 9.310000000000002, 10.430000000000007]"
3ECKRY5B2GN36HJNJCLI9PJGJ8JZI2,AK4947CIG17B5,3XUHV3NRWBP7QSM8W81I8T71JKHH5C,row_0,0,0,31,10,4.726504390138658,36.078125,"[2.0, 6.0, 6.0, 5.0, 3.0, 4.0]",4,"[69.47, 56.83, 16.310000000000002, 13.430000000000007]"
3IYI9285XIRMTZSJ9GMAASXVN5NCJT,AD0K7HC2P3OAA,33JKGHPFZ3LX8VTPR5DHUFFJRSNNMQ,row_0,0,0,30,7,20.526755523162745,11.692307692307692,"[29.0, 26.0, 14.0, 38.0, 9.0]",4,"[3.469999999999999, 25.17, 19.689999999999998, 64.43]"
3IYI9285XIRMTZSJ9GMAASXVN5NCJT,A25JTS3S9OD0KP,37W3JXSD7XZNP6RH29SFKTFHTCAYWJ,row_0,0,0,30,5,27.575977883168854,8.692307692307692,"[7.0, 14.0, 19.0, 29.0, 62.0, 3.0]",4,"[52.47, 23.17, 51.69, 77.43]"
