WorkerId,AssignmentId,Reasons,Rejections
AXZJKFM3BSX5Y,3TPZPLC3NR3WPUXS12LU25B8R6I3PD,The scores for golden videos are not consistent with the true scores.,1.0
A1LLKRWUMCKJFP,3IRIK4HM41BCSOB6FZXMP8OL2ODC66,"Low standard deviation of slider ratings, the slider was not moved much.",1.0
A1ZALFX17G0DV9,3KGTPGBS7OCKWH95EO6JT1TFTH4U2Z,The delays in video ratings are too high (54 > 40),1.0
A2A81MBSJDI1MI,3T111IHZ65H3G92NV3QTYDE9SQPR93,The scores for repeated videos are not consistent (4 > 3) | The delays in video ratings are too high (63 > 40),1.0
A2K0L9M1ZZO5C9,3FTF2T8WMI98O5J9UX0ZLCMQLA59W0,"The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=67",1.0
A16KWRV7HCOR92,3907X2AHGRW74C19X27PJV6GL012P0,The delays in video ratings are too high (84 > 40),1.0
A2ZM1X4W5OBSRW,323Q6SJS997ZSPFX2KERU5YE85GHFY,The scores for golden videos are not consistent with the true scores.,1.0
A3HWJUL2SS2QNT,3EJPLAJKFD7P0HMG7DHU06P6BDS6Z6,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=57",1.0
A1N63NKTHGO2TF,3MYYFCXHKUYBUDNXYX0QI1PM4F5G4L,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=94",1.0
A8FDO3RM1NQLE,3ZAK8W07JV5D076RZ125AD00ZBWU0E,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=51",1.0
A1KAYSB7LMX4FN,3TMFV4NEQZ58A00ZP5ULLGRF0PD8W5,The scores for golden videos are not consistent with the true scores.,1.0
A1DWSHGZGK8X0K,3Q5C1WP24DSWMH1UUJYXG6RU2W851Q,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=67",1.0
A137V1J5GNNZTH,36AHBNMV2I3OG0RQLENPS5QWNIAYDP,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=51",1.0
A3AA37NT4C4P20,3I0BTBYZBOCUHGQW92ZUDY6DSBL0YH,The scores for golden videos are not consistent with the true scores.,1.0
A19JFVFPZLO013,3GU1KF0O59S1SP15GV00KO9KF7CBPB,The delays in video ratings are too high (62 > 40),1.0
