WorkerId,AssignmentId,Reasons,Rejections
A3U5FZX51JBFQW,33OOO72IW8CIUMMIBC5F0IGZPN7TC2,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=18",1.0
ABVPW8753ZBJO,340UGXU9EPSTT8772YQUV6QQU7PUVN,The scores for golden videos are not consistent with the true scores.,1.0
A2NQZ2QIHRXC8A,39ZSFO5CBZNK2D7DL9CBSIFWYKPJUX,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion",1.0
APC684U8U3RF3,3WMINLGAM2UDFQN95CEY5DQ71Y8ACK,The scores for golden videos are not consistent with the true scores.,1.0
A3RT5MY10H6D1H,345LHZDEEOJ9HZ5OIOKOCBY72OYU3T,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for golden videos are not consistent with the true scores. | The delays in video ratings are too high.",1.0
A6G80VHTBZKXM,3BXQMRHWLQPA3LDYO6P38A7D2F5MUR,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion",1.0
A2MAGMY4JMDD3V,35LDD55581VW0P8MUSL12NYF0NBKMU,Used phone or tablet,1.0
AKH8KUW6I3COL,3TVSS0C0FSRR8KSNS35GCCN2H3OTWA,The scores for repeated videos are not consistent.,1.0
A2EFQ053GL6MLK,37QW5D2ZS7DF3JJQ50KKOROUXCPS8L,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion",1.0
A17ZITDHO5KCH5,38YMOXR4NLQL6MHBWQXN12VOXV3W6S,Used phone or tablet,1.0
ABKYJJD0ZK291,3MH9DQ758N3ABBHCD3R8V5NG6TIUGG,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=15",1.0
A2H1UFKV8FSTV2,358UUM7WSQUZ2QEUG6S9KHN30RO7RF,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=18",1.0
A3GRE25RPUZ1QG,388U7OUMGYSLKFEAV77052DGSCTR08,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",1.0
A2OTMALDJLAS7,3MAOD8E58H1827ST5CFQ5WVH1NYXNW,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion",1.0
A1QA776LKNBK9C,358010RM65KLAC12731HFDPUNBCXVV,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",1.0
A3KGCURZJ02L3,30BUDKLTY4MV6IV667TCNQAOU3L5EH,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",1.0
A2FC99DDV5E9TW,3B1NLC6UHQNXJ69GWHSELZ0HYC1GPH,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion",1.0
A12NS0H1M6YP3B,3OHYZ19UH3WEOFKCVHNP0DKOQC8AOY,"Did not wear lens | Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for golden videos are not consistent with the true scores.",1.0
A2IK3H6MQ1QV6E,3RGU30DZU1Z1P524C7LP18Y2LIPMJF,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",1.0
AQTP7NEWCUGIX,3PZDLQMM1KCOANS5SXLJZV79P9IC2F,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",1.0
AWNCNTCQY15B9,3X3OR7WP0QRSZ6O0LRNJC5AZ5QQ8LC,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",1.0
AZ7VRPEVTCAIP,3E4GGUZ1UZI6TL4TKA2HNEKHTBUK2O,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",1.0
A2COHYO0JHGJKG,3Z9WI9EO0QFA8B7B3V5OAIQJJ14KHD,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",1.0
A1LSDUQDCOWQ9T,317HQ483JYJBCC3Y6QFP2M82D9NIN8,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",1.0
ACBK30I7R42NI,3YWRV122DJQVIWBUU5FK3S6II918U8/30IQTZXKBBX5HB0M46DSUKZ4TT0X0W,"Used phone or tablet | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",2.0
A385BM7R0Z59IN,36PW28KO5QNSCO7N13KTV1QAMBBAE5/3G0WWMR1VMBOTARHJYKYBOZO4ZXNQ5,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion",2.0
AVEV8X13Y4JSR,3KB8R4ZV25YVFC86DCADQFVSH8MBGR/3OHYZ19UH3WEOFKCVHNP0DKOQB6AOU,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",2.0
