AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
30ZX6P7VGZMBI1YB2P25MZK4C302J9,3SNR5F7RASK5VMSRNP75OFIYV2DIEI,A1X0K1GC85ROW9,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=Minor Artifacts Present, Immersion=High level of immersion"
35H6S234T1RRT32R0PAEB2IBA80562,3SNR5F7RASK5VMSRNP75OFIYV2DIEI,A2MJQG58XN41OW,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3JRJSWSMR8CSS382SO5J8TC4D9IE3P,3SNR5F7RASK5VMSRNP75OFIYV2DIEI,AGLY8ZUKMZODY,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3TMFV4NEQZ58A00ZP5ULLGRF0XU8W2,3SNR5F7RASK5VMSRNP75OFIYV2DIEI,AK4947CIG17B5,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
34S9DKFK8UGX2CI3A81SOA2Q01XYNL,3BC9H1KCZK3L2MTNC7NEW9JMSPGYWK,A3ME4M9A7220AE,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3FUI0JHJQOPPI5S534ONP287MKY33T,3BC9H1KCZK3L2MTNC7NEW9JMSPGYWK,A1X0K1GC85ROW9,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3WAKVUDHVN7RII6BK0NEPSAN4ZBU74,3BC9H1KCZK3L2MTNC7NEW9JMSPGYWK,A3EQJNW5E132JK,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
30H4UDGLUT9XBG527KQ9Y4KER6FPMD,3P520RYKD7XA8UUY653G3O0WC425UD,A5EJ10KD1ELO4,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3ERMJ6L4EPJ85A12BYWSYITTRCK7MZ,3P520RYKD7XA8UUY653G3O0WC425UD,A333V86F5CXIE9,row_0,0,,"Used phone or tablet | Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3R2PKQ87ONZ5UUIYUP0PP7J25TVIM7,3P520RYKD7XA8UUY653G3O0WC425UD,ASFCKRTAQMR2J,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3VE8AYVF9DO6ZEE4ZGKLHS5F5WMF8X,3P520RYKD7XA8UUY653G3O0WC425UD,A2G95587OYD83D,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3WZ36BJEWU7ZKHUCXC9KPYAH4B5BTQ,3P520RYKD7XA8UUY653G3O0WC425UD,A33DFUC7Z6E5DH,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
38JBBYETRF1DAZR6S2A2IY4AR974ET,30P8I9JKP8CAL9JYBVDLZA2FQBB5V2,AV2I2QSNAXHCV,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3B837J3LEFNLLOYM49QKF8JZKGJSRO,30P8I9JKP8CAL9JYBVDLZA2FQBB5V2,AI1U3OZBEKZEC,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3HPZF4IVODKEB8LCLISE8Z8E11YCY4,30P8I9JKP8CAL9JYBVDLZA2FQBB5V2,APT42OCCATUAI,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3JPSL1DZ6JQW6UK0U2NCLOKJXAVANO,30P8I9JKP8CAL9JYBVDLZA2FQBB5V2,A1X0K1GC85ROW9,row_0,0,,"Did not wear lens | Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3MMN5BL1XQVQ4R0F9MT2L1HDMCZ3MV,30P8I9JKP8CAL9JYBVDLZA2FQBB5V2,A140CEAA0194YY,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3VJ40NV2R9EJ3BJL1HE6VIAGB97OTO,30P8I9JKP8CAL9JYBVDLZA2FQBB5V2,AKH8KUW6I3COL,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion"
