WorkerId,AssignmentId,Reasons,Rejections
A2MJQG58XN41OW,35H6S234T1RRT32R0PAEB2IBA80562/35H6S234T1RRT32R0PAEB2IBA80562,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
AGLY8ZUKMZODY,3JRJSWSMR8CSS382SO5J8TC4D9IE3P/3JRJSWSMR8CSS382SO5J8TC4D9IE3P,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
AK4947CIG17B5,3TMFV4NEQZ58A00ZP5ULLGRF0XU8W2/3TMFV4NEQZ58A00ZP5ULLGRF0XU8W2,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A3ME4M9A7220AE,34S9DKFK8UGX2CI3A81SOA2Q01XYNL/34S9DKFK8UGX2CI3A81SOA2Q01XYNL,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A3EQJNW5E132JK,3WAKVUDHVN7RII6BK0NEPSAN4ZBU74/3WAKVUDHVN7RII6BK0NEPSAN4ZBU74,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A5EJ10KD1ELO4,30H4UDGLUT9XBG527KQ9Y4KER6FPMD/30H4UDGLUT9XBG527KQ9Y4KER6FPMD,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A333V86F5CXIE9,3ERMJ6L4EPJ85A12BYWSYITTRCK7MZ/3ERMJ6L4EPJ85A12BYWSYITTRCK7MZ,"Used phone or tablet | Too many unset video ratings (31 > 18)Used phone or tablet | Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A2G95587OYD83D,3VE8AYVF9DO6ZEE4ZGKLHS5F5WMF8X/3VE8AYVF9DO6ZEE4ZGKLHS5F5WMF8X,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A33DFUC7Z6E5DH,3WZ36BJEWU7ZKHUCXC9KPYAH4B5BTQ/3WZ36BJEWU7ZKHUCXC9KPYAH4B5BTQ,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
AV2I2QSNAXHCV,38JBBYETRF1DAZR6S2A2IY4AR974ET/38JBBYETRF1DAZR6S2A2IY4AR974ET,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
AI1U3OZBEKZEC,3B837J3LEFNLLOYM49QKF8JZKGJSRO/3B837J3LEFNLLOYM49QKF8JZKGJSRO,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
