HIT_ID,Worker_ID,Assignment_ID,Sample_Row_Name,Sample_Row_Index,Unique_HIT_Index,Unset,Stalls,ConsSD,DiffSD,repeatDiffs,Goldcount,goldDiffs
3R16PJFTTTIE9FLMYMG4S9LKAJ1K4M,A3AHE81HVRXFCD,379J5II42F7987YRYU9J4F6LD0VLE6,row_0,0,0,31,1,11.076604267977393,26.453125,"[7.0, 34.0, 20.0, 3.0, 13.0, 7.0, 0.0]",4,"[50.47, 31.83, 21.689999999999998, 20.430000000000007]"
3R16PJFTTTIE9FLMYMG4S9LKAJ1K4M,AW338AT1TPG6H,3CFVK00FXCC5VS5CSCQLSRE8W376L8,row_0,0,0,31,1,16.980658804578226,28.28125,"[21.0, 43.0, 31.0, 0.0, 0.0]",4,"[10.469999999999999, 8.170000000000002, 1.6899999999999977, 42.43000000000001]"
3R16PJFTTTIE9FLMYMG4S9LKAJ1K4M,A1G1W9YIHATY4R,3QY7M81QIYDDFM1ZQMJCJ51P2F17KM,row_0,0,0,6,2,27.085828375101105,34.86666666666667,"[47.0, 4.0, 8.0, 2.0, 11.0, 13.0]",4,"[18.53, 37.17, 44.69, 7.569999999999993]"
3L1EFR8WXJW4QZZKE6LYT44VOFYF9B,A3YMV4L5PLL2V,3FE2ERCC0OZLBJQEK05MQ89JMCYOP7,row_0,0,0,30,1,23.954513107655767,29.015384615384615,"[14.0, 12.0, 6.0, 8.0, 81.0, 8.0, 2.0]",4,"[6.469999999999999, 3.8299999999999983, 9.310000000000002, 0.4300000000000068]"
3L1EFR8WXJW4QZZKE6LYT44VOFYF9B,A1G1W9YIHATY4R,3OJSZ2ATEJNAX3GWJZF6HGI75NB570,row_0,0,0,6,0,28.077898693843316,34.2,"[6.0, 42.0, 3.0, 11.0, 14.0, 4.0]",4,"[18.53, 32.17, 27.689999999999998, 7.569999999999993]"
3L1EFR8WXJW4QZZKE6LYT44VOFYF9B,A3QB50HW9PDXB9,3OVHNO1VFXSOLQ1VH0P86CZYSXPDZB,row_0,0,0,30,0,17.522300246176577,30.56923076923077,"[2.0, 6.0, 14.0, 1.0, 23.0, 40.0, 12.0]",4,"[57.47, 43.83, 0.6899999999999977, 15.430000000000007]"
3L1EFR8WXJW4QZZKE6LYT44VOFYF9B,A1F0VEHWK3IAF4,3QHK8ZVMJD9B14M7O37T3700A4PLBF,row_0,0,0,30,0,17.317911512985553,30.8,"[4.0, 2.0, 10.0, 5.0]",4,"[43.47, 21.83, 60.69, 15.430000000000007]"
3L1EFR8WXJW4QZZKE6LYT44VOFYF9B,AW338AT1TPG6H,3YWRV122DJQVIWBUU5FK3S6IFOZ8UX,row_0,0,0,30,0,13.505642038196678,27.2,"[20.0, 3.0, 1.0, 1.0, 1.0, 1.0]",4,"[11.469999999999999, 7.170000000000002, 22.689999999999998, 41.43000000000001]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,A3TD836U3Z1J2B,34PGFRQOOF2XUHWIG9RCA60TGFRWJR,row_0,0,0,30,0,5.337242157346231,32.815384615384616,"[16.0, 12.0, 4.0, 11.0, 9.0]",4,"[57.47, 33.83, 9.689999999999998, 17.430000000000007]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,A1JFGI5XJYYR3A,35BLDD71JXOAF71H8LP2CY55S4GZVJ,row_0,0,0,30,0,9.274077890014683,27.123076923076923,"[8.0, 6.0, 15.0, 13.0, 22.0, 18.0]",4,"[40.47, 28.83, 31.689999999999998, 36.43000000000001]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,A3RJ8NZQ8BRTZM,3H8DHMCCX02TWV29HZMYJXBLOQ4DKL,row_0,0,0,20,12,8.967344187263762,27.236842105263158,"[15.0, 7.0, 8.0, 1.0]",3,"[4.530000000000001, 0.3100000000000023, 16.430000000000007]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,A1U9QQOBJJDYW0,3N1FSUEFMWR8ITD6W7ZICGMPR28D4L,row_0,0,0,30,0,5.4591327312600475,30.03076923076923,"[22.0, 1.0, 8.0, 8.0, 5.0, 0.0]",4,"[65.47, 47.83, 17.310000000000002, 4.430000000000007]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,AW338AT1TPG6H,3VNXK88KL39V9GJ44NV3ZA3CD1Y9VK,row_0,0,0,30,0,21.54046144561302,31.046153846153846,"[1.0, 0.0, 0.0, 20.0]",4,"[10.530000000000001, 12.829999999999998, 22.689999999999998, 21.430000000000007]"
3KG2UQJ0N9FM6QTNTWFXN43T06OQNF,A10FCQ7R6OGXF8,3VW04L3ZMKXDE16X7I2Z3YMF0FCXX9,row_0,0,0,30,1,10.231359150140884,29.43076923076923,"[9.0, 7.0, 6.0, 13.0, 17.0]",4,"[17.47, 47.83, 4.689999999999998, 34.43000000000001]"
