WorkerId,AssignmentId,Reasons,Rejections
AHQYSQQIS98W4,3QUO65DNRLFY3OYA1M4G0EWIUE0OUJ,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=52",1.0
A137V1J5GNNZTH,37C0GNLMI6UMXGHKFVSX9E63O8ND6A,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=53",1.0
A1689LPUF6HS1A,3STRJBFXPNI0DKY63PMDO1T7RVQKTB,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=55",1.0
ASFCKRTAQMR2J,3X0H8UUIUSFQTKF8330Q27RGCJOSWT,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=59",1.0
AW338AT1TPG6H,3O6CYIULF4S68X7CS8VQH894XQOWUC,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=67",1.0
A1O9PMTIIVGDEW,3E1QT0TDGG0Q95GU0OQ6KPI7LOBI8O,The delays in video ratings are too high (72 > 40),1.0
A1ZALFX17G0DV9,3EJPLAJKFD7P0HMG7DHU06P6B4M6ZI,"all slider ratings are very similar, the slider moved to same range of scores.",1.0
A34H5VDE6B62VN,3M0BCWMB9MNRCYY6SHEVCIHG85VBWO,The scores for repeated videos are not consistent (5 > 3) | The scores for golden videos are not consistent with the true scores.,1.0
A1QO9CJ6KFDWQJ,3EFE17QCS3W8WUKJ84EQ14HTX31SHZ,The scores for golden videos are not consistent with the true scores. | The delays in video ratings are too high (63 > 40),1.0
A2SKY317RZ3NCS,3IOEN3P9TYAS5L18Z2828C5UYHE16D,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53",1.0
A3TD836U3Z1J2B,33FBRBDW7FQZW2UU8EUK9MKC9NLC8J,"all slider ratings are very similar, the slider moved to same range of scores.",1.0
A2ZM1X4W5OBSRW,3SB4CE2TKMM1IOY4W8ALJQBHZPKXAC,The scores for golden videos are not consistent with the true scores.,1.0
A2GPQMBH0QNJ0J,3U088ZLJWBKQSBVWU1H6S1LXHR4W09,The scores for golden videos are not consistent with the true scores.,1.0
A1JFGI5XJYYR3A,39O5D9O88KJDV5OOWXZOI5C1S2I3C8,The scores for golden videos are not consistent with the true scores.,1.0
AGG7X24FWDMEN,39ZSFO5CBZNK2D7DL9CBSIFWVT4UJ2,"all slider ratings are very similar, the slider moved to same range of scores.",1.0
A1ZL17KIP85OLV,3HFNH7HEN85IJIAVWU73L4QR077QGX,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=52",1.0
ASX3Z24CZ77IU,3VW6495TMARREBMHHAA35Q0X4COYYG,"all slider ratings are very similar, the slider moved to same range of scores.",1.0
ABKYJJD0ZK291,3SKEMFQB0UWHF06I0RBIX5XKDID8KI,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=53",1.0
A3B2DRW8EM6YJP,3NPFYT4I03V2SFB7I82VFCMKXIQXGD,The scores for golden videos are not consistent with the true scores.,1.0
AF1OK4YPM4S9P,37ZHEEHM7ND7JOTS5GRD2JKNRKV739,The scores for golden videos are not consistent with the true scores.,1.0
A24MYCKZ4F1RHO,3E1QT0TDGG0Q95GU0OQ6KPI7OE88IU,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=73",1.0
A1HCG3H9LC6ZPQ,3L70J4KA07DNKITN5899PJ8PKIHADJ,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=57",1.0
A1XD6THGBT1T9T,3LEP4MGT47RS3SYFBM95KUSV2U1DB4,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=73",1.0
A3FAGQU5JVU4HX,3A9AA95AUNDZ39KWFL9NH29S5A45PG,The delays in video ratings are too high (73 > 40),1.0
A2A81MBSJDI1MI,3R2UR8A0J17QKSS56RF3KLVMO50XOL,The delays in video ratings are too high (62 > 40),1.0
A13MAWPV4T44I2,3OS4RQUCS06P1CCB2S4V8UVGD4EFB7,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion with count=51",1.0
A3IYWGIWOCNTZZ,3D8YOU6SA5B8EIS61QIMJEAR9MJ6U5,The scores for golden videos are not consistent with the true scores.,1.0
A2G95587OYD83D,3SB4CE2TKMM1IOY4W8ALJQBHZQ5XAZ,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=61",1.0
A1MCWFRCYFK1BX,37WLF8U1XGHUBMNU7CEKDR1T80B6K9,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=51",1.0
A1Q7VWUBIJOK17,39RP059MF8KV7M4SOF883KFPBEFMBT,The scores for golden videos are not consistent with the true scores.,1.0
A6G80VHTBZKXM,3OLQQLKKOJG3DHARV9X6O0TTAANJEY,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=57",1.0
AK84D0JFR31KS,3LRLIPTPFH0VYOZXXPVWTW3F4IIKAS,The scores for golden videos are not consistent with the true scores.,1.0
A33UXG9L5A5H7H,3Z7EFSHGO05PB3V2GM6CPL15ZSMCXA,"all slider ratings are very similar, the slider moved to same range of scores.",1.0
A1WYKGQX8SSNMI,3X87C8JFWX2L9NJMRU1KAI9UOITQS9,"The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=88",1.0
A14PLK0T7QT3ZG,3YW4XOSQLHCD7WR9VK65OIJA1C91UA,The delays in video ratings are too high (65 > 40),1.0
A19JFVFPZLO013,3VBEN272NBQUWYP8OYW8G45SI51SGH,The scores for golden videos are not consistent with the true scores. | The delays in video ratings are too high (64 > 40),1.0
A52BF5BI5VPTZ,3WR9XG3T7U2S1KCW5UWWCOCT5C874V,"The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=69",1.0
A3L9IQY7JMIZ85,3GD6L00D4JOUUOM0MIFJX82GOQYM1V,The scores for golden videos are not consistent with the true scores.,1.0
A8F6JFG0WSELT,38JBBYETRF1DAZR6S2A2IY4ARG9E4J,The scores for repeated videos are not consistent (4 > 3),1.0
AXZJKFM3BSX5Y,33UKMF9320BZG3OTXY05PSG3A88TTH,The scores for golden videos are not consistent with the true scores.,1.0
ALXIA5WJ916PJ,3U5JL4WY6B0MGZINN70U6NPH75MX4F,The delays in video ratings are too high (55 > 40),1.0
AQPFTUIJ0PW2N,3ZSANO2JD6YOIYTDDEQQYJ5GHGKFS4,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=57",1.0
AK4947CIG17B5,3TXD01ZLEV8UZVOSI2P7MGQDDXW4U5,The scores for golden videos are not consistent with the true scores. | The delays in video ratings are too high (57 > 40),1.0
A3U5FZX51JBFQW,3PQ8K71NIOBPMBQBLYI7ZI0JYUEAA4,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=55",1.0
AL76RQMDB7YKY,3H7Z272LYYYD5YNH78PUYR5PRS1LP1,"The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=77",1.0
ARDWEH44JGLLM,3GFK2QRXY08PNIHXR7NI9WHOYZFW5U,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion with count=73",1.0
A21PC6ZS98FGB5,3C5W7UE9D6H2KP7TTB0QSH6HT42XML,The scores for repeated videos are not consistent (4 > 3),1.0
A3PFV1UMF7FJ6S,3Z7VU45IQP8UTVLJ175D5AYP3LFZ16,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=88",1.0
A1KLLYT0ITXDK4,3137ONMDL7WTMFKQN3C3RN1DH4REGH,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=54",1.0
A3EQPQ7EZFKB0R,3NJM2BJS5NXK2UTBUVWVV8F2XYGCPZ,The scores for golden videos are not consistent with the true scores.,1.0
A14VB364MMVGC3,30LB5CDZO31UM6015O1DR5FFYT8Z02,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=52",1.0
A10FCQ7R6OGXF8,3XUHV3NRWBP7QSM8W81I8T71KPS5HM,The scores for repeated videos are not consistent (4 > 3),1.0
A1IY7LRL2VG6MG,3G5F9DBFPGOOOM1N2ZJVCR10WFWHVA,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=56",1.0
AHZ08BLAUVT5I,35GCEFQ6JWFQ3YZYOBJWT3DM15SZ3X,Too many unset video ratings (33 > 24) | The scores for golden videos are not consistent with the true scores.,1.0
AKH8KUW6I3COL,3DI28L7YY15WI0UN5KR0K0X7FF61E2,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=63",1.0
A33LWNBC9GCO0D,3ZPPDN2SMMNE75XI9X6TZ6FQDRQ9EF,"The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=53",1.0
A1EO1OLOKU8J2H,3FE7TXL1M9ES4O2OXFMEJ0WQQ542QQ,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=65",1.0
A2MJMYMAZTL46O,3EFVCAY5MU0M4G00I6B6WQX7ZNV8JQ,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=51",1.0
A3O8EW6AE6KVZ8,39RP059MF8KV7M4SOF883KFPBMBBMU,"all slider ratings are very similar, the slider moved to same range of scores. | The scores for golden videos are not consistent with the true scores.",1.0
A2ATKVVP74NP3J,3JV9LGBJXK5FY6XFHHFZWZVRL6XGON,"all slider ratings are very similar, the slider moved to same range of scores.",1.0
AP9WRGCJVLLTG,3BC8WZX3WUN9K9Y9PKQFPYE30ANRRG,"The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=Minor Artifacts Present, Immersion=Low level of immersion with count=56",1.0
A16EGD2ITJKO4V,3UOUJI6MU45LXXC22DRCJRNB6XLXU7,The scores for golden videos are not consistent with the true scores.,1.0
A3LUETNYKSGBFY,32N49TQG4799EZT9WT93V5EWJKHVAO,Too many unset video ratings (35 > 24),1.0
A2C5HSMKN7QDM8,3GGAI1SQFMPEHRWY2F43E4L7STTMC1,Used phone or tablet,1.0
A2S00V7RUU121E,36U2A8VAHSQWU6X0DV9CWILM6ERYKV,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=52",1.0
ARJDD0Z3R65BD,39JEC7538LSX7EQ7G75U104KJN9VCX,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=55",1.0
ABVPW8753ZBJO,39GXDJN2PK5VVB0UZVPPZE81TWY8VE,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=64",1.0
A3KAF6CU2BYVLG,3L70J4KA07DNKITN5899PJ8PM5OAD2,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=52",1.0
AWR8O625EL9X9,3KKG4CDWL9PWF30PKRUGQK3Z0HU941,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=54",1.0
A29X1A8AF3TUQP,3E13VNJ1OEM8Y5W913HR5FVZ7OUI15,The scores for golden videos are not consistent with the true scores.,1.0
A2S834OHCORO1W,30BXRYBRQVO13B1SS9ORYTKE3N5WH4,The scores for golden videos are not consistent with the true scores.,1.0
ACBK30I7R42NI,3QRYMNZ7GP81LQJ902ETGTABNWONTQ,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=64",1.0
