WorkerId,AssignmentId,Reasons,Rejections
A1NN61ZAXV9FR0,32SCWG5HJ8VVMDKAK4JS98NS5166PK/32SCWG5HJ8VVMDKAK4JS98NS5166PK,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=23",2
A2YKOX0MM6Q0PE,3YDGXNSEPQLW1YHFFZO2QO8OK0048D/3YDGXNSEPQLW1YHFFZO2QO8OK0048D,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=16",2
A29NA4283YJ26D,3Y4W8Q93MQB7C6WLG305L6M28CSDV4/3Y4W8Q93MQB7C6WLG305L6M28CSDV4,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=16",2
A1LTQFASEA46TV,3X31TUMD8ODAO64FM6E4XVNRSGP1LJ/3X31TUMD8ODAO64FM6E4XVNRSGP1LJ,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=21",2
A1TRCGTBFJO7UQ,3X08E93BIM9NC72558KJ38WBAVC668/3X08E93BIM9NC72558KJ38WBAVC668,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=16",2
A8LBBPY53A3O3,3WR9XG3T7U2S1KCW5UWWCOCT9GU47Q/3WR9XG3T7U2S1KCW5UWWCOCT9GU47Q,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=18",2
A2OTMALDJLAS7,3V0Z7YWSJPRK9WY5JEGOPNVYBJ12VE/3V0Z7YWSJPRK9WY5JEGOPNVYBJ12VE,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=22",2
A1MCWFRCYFK1BX,3YZ8UPK3WKDXUZ17BHVP5E219FIUCR/3YZ8UPK3WKDXUZ17BHVP5E219FIUCR,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=20",2
A3QVB1ZA646NIF,3IO1LGZLL0OAGLLTYNHHNMS2GQ286W/3IO1LGZLL0OAGLLTYNHHNMS2GQ286W,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=15",2
AVEV8X13Y4JSR,3RSDURM971DT865QH9Y9YN8HQ3TYEL/3RSDURM971DT865QH9Y9YN8HQ3TYEL,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=15",2
A20G8SL4ZZ38FL,3HMIGG0U5CXCZ5VZ46C96DCVF0UY8L/3HMIGG0U5CXCZ5VZ46C96DCVF0UY8L,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=18",2
A1BTFQRZ0NTPDY,3A0EX8ZROZFV13T67IWJXF2WN7OYBV/3A0EX8ZROZFV13T67IWJXF2WN7OYBV,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=22",2
A16EGD2ITJKO4V,39ASUFLU7OY481FGCDC7F918OYZEXX/39ASUFLU7OY481FGCDC7F918OYZEXX,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=17",2
A166BS4L4QUBR9,36V4Q8R50BRIBS6H7X5YY9AO0XBQM9/36V4Q8R50BRIBS6H7X5YY9AO0XBQM9,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=15",2
A1L5MD62BMOXFK,3ZAZR5XV1S9EGYVHH4UXM6HGBLKCZX/3ZAZR5XV1S9EGYVHH4UXM6HGBLKCZX,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=20",2
A2FNTIPS5UNJT5,352YTHGRPM4PU9I8I3I8311NNJ84HA/3HPZF4IVODKEB8LCLISE8Z8E5RGCY6/3HPZF4IVODKEB8LCLISE8Z8E5RGCY6,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=15",3
AF1E830LMKEV8,3PH3VY7DKCONUW1MYVUYY0OJ32BWZ1/3TK8OJTYNSCG13ZBLCR0L03RMURVPU/3TK8OJTYNSCG13ZBLCR0L03RMURVPU,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=18",3
