WorkerId,AssignmentId,Reasons,Rejections
A1L5MD62BMOXFK,3ZAZR5XV1S9EGYVHH4UXM6HGBLKCZX,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=20",1.0
A2IOZ7MGTMEPZL,3YWRV122DJQVIWBUU5FK3S6IJDO8U4,Too many unset video ratings (9 > 8),1.0
A1LTQFASEA46TV,3X31TUMD8ODAO64FM6E4XVNRSGP1LJ,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=21",1.0
A2OTMALDJLAS7,3V0Z7YWSJPRK9WY5JEGOPNVYBJ12VE,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=22",1.0
A1BTFQRZ0NTPDY,3A0EX8ZROZFV13T67IWJXF2WN7OYBV,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=22",1.0
A2XSHWY53BSMV2,36AHBNMV2I3OG0RQLENPS5QWQRRYDR,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=25",1.0
AVNYN96Q8S1NW,34YB12FSRPFRY3C3410M4V6MUAPMGX,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=20",1.0
A34D1LAUUQZCRT,33L7PJKHD7PGIJW5U0PAYWKG0ZH8TD,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=27",1.0
A1NN61ZAXV9FR0,32SCWG5HJ8VVMDKAK4JS98NS5166PK,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=23",1.0
A1MCWFRCYFK1BX,3YZ8UPK3WKDXUZ17BHVP5E219FIUCR,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=20",1.0
AAWX7QFQUNM6D,3UNH76FODJWRKUX3Y7MSBVDQUROYMH/3UNH76FODJWRKUX3Y7MSBVDQUROYMH/3UNH76FODJWRKUX3Y7MSBVDQUROYMH,Too many unset video ratings (9 > 8)Too many unset video ratings (9 > 8)Too many unset video ratings (9 > 8),3.0
A1Y0ABOUJUMCWW,3F1567XTONW348NNIO1TTN44VJHQ9O/3F1567XTONW348NNIO1TTN44VJHQ9O/3F1567XTONW348NNIO1TTN44VJHQ9O,Too many unset video ratings (15 > 8)Too many unset video ratings (15 > 8)Too many unset video ratings (15 > 8),3.0
