WorkerId,AssignmentId,Reasons,Rejections
A12KQGDA5YYCW7,3FE2ERCC0OZLBJQEK05MQ89JQ1RPOJ,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",1.0
A24MYCKZ4F1RHO,3H0W84IWCBTKB5T43E6FQRFKNJMREQ,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion",1.0
AZ7VRPEVTCAIP,3P59JYT77CB5W4UGEJG9O57DE0MT2U,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",1.0
A1689LPUF6HS1A,3KV0LJBBITCINTLHKCUY3ZKTWI5RM1,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",1.0
A3E0K9K6AG884X,333U7HK6J06YLBWRZEMMIIB8DNKDJE,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",1.0
AJSOHKPWWDS3G,3X3OR7WP0QRSZ6O0LRNJC5AZ6MML8E,The scores for repeated videos are not consistent.,1.0
A1IH7F19OWLD3A,3M68NM0778YGYQ0PXWNHE3N76UB6RF,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",1.0
A3HQAMMI4698RG,34S6N1K20MALSHPTOVHPPI3Y951HLE,The scores for golden videos are not consistent with the true scores.,1.0
A22NKZMWCO24TN,3NVC2EB66HQQY8PTSPHDFW4KZSP3YD,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",1.0
A2OS0OZV7GEHBF,3A1PQ49WW8882ALPVLZ653UKBZNH1Z,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",1.0
APSDAX4FC0920,3K9FOBBF38AD2DB4RTC2U20UVGQLN5,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for repeated videos are not consistent.",1.0
A2XJH3WC02RMXQ,3KB8R4ZV25YVFC86DCADQFVSICEBGS,"The scores for repeated videos are not consistent. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",1.0
A28SI31QDC5Q3Q,3MYYFCXHKUYBUDNXYX0QI1PM8KG4GY,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",1.0
