WorkerId,AssignmentId,Reasons,Rejections
A36NPTH2FLH2PA,3S06PH7KTIVRQUGN9PGGEIFMGVDD1E,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53",1.0
A6G80VHTBZKXM,3SKRO2GZ8SIZ40MX1623IVAC0POK1I,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=56",1.0
AKH8KUW6I3COL,3QY5DC2MYIB4XBLH2JLQDKN43R6FUE,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=52",1.0
A1TRCGTBFJO7UQ,3NL0RFNU16EGWZJGOOL5GTHFFPMK4I,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=52",1.0
AGLY8ZUKMZODY,3E4GGUZ1UZI6TL4TKA2HNEKHSV2K2Z,"Too many unset video ratings (31 > 24) | all slider ratings are very similar, the slider moved to same range of scores.",1.0
A1KAYSB7LMX4FN,3XIQGXAUN3ZJZM06P5Y19Z9RZX6X7A,Too many unset video ratings (31 > 24) | The scores for golden videos are not consistent with the true scores.,1.0
AXZJKFM3BSX5Y,304SM51WBUVY5HHX8C4UFTEV3V1BSI,Too many unset video ratings (30 > 24) | The scores for golden videos are not consistent with the true scores.,1.0
A13QHI6P2C910K,3UXUOQ9OL5O739SDEV6NPRYTYB1A7L,Too many unset video ratings (30 > 24),1.0
A1L5MD62BMOXFK,3HQUKB7LO65J6L63XA2RXQARPXGHHA,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=52",1.0
AYIQ5FWAKFHA0,3PMBY0YE3YUZA7D4D60Y9IFNTXUC97,The scores for golden videos are not consistent with the true scores.,1.0
A2G95587OYD83D,3HUTX6F6WLEPJCP8I2UAUV1QC0U2OJ,Too many unset video ratings (31 > 24),1.0
ACHM2SO6R1SPZ,3SKEMFQB0UWHF06I0RBIX5XKEVUK82,Too many unset video ratings (31 > 24),1.0
AX8D3L76H0JR7,3I7DHKZYHERNCWV21IDI58VO35BF5J,Too many unset video ratings (31 > 24) | The scores for repeated videos are not consistent (4 > 3) | The scores for golden videos are not consistent with the true scores.,1.0
A34Z9LMI089LMT,3STRJBFXPNI0DKY63PMDO1T7SM6TKJ,Too many unset video ratings (31 > 24),1.0
