AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
31Z0PCVWVB6CI5RMKVX4KWOLM1QT7V,3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A2Q8W9EV4RRC0O,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
33PPUNGG4ZWIM0K0Z1KSB1G288IZRQ,3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A3H3Z5V2V1461R,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3MRNMEIQXWX4G1KR2ZYZYXO0E0LDLL,3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,AR6H3B01WJ1FQ,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3STRJBFXPNI0DKY63PMDO1T7SM6TKJ,3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A34Z9LMI089LMT,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3XIQGXAUN3ZJZM06P5Y19Z9RZX6X7A,3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A1KAYSB7LMX4FN,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3AAPLD8UD389BUXYX4JGB9DF03DTHM,3ZQA3IO321IG779I9WPV1SVQI8NO1R,A1XSBLCCC1OWQ1,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3EJJQNKUAIWWVFK6TFELBUCXCJ8RH1,3ZQA3IO321IG779I9WPV1SVQI8NO1R,A2TW985PTHOP3A,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3MHW492WXR4AG02YTWZ84W9WECJVM8,3ZQA3IO321IG779I9WPV1SVQI8NO1R,A2MJQG58XN41OW,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3TY7ZAOG66BZXB1F5NY34QR2VBTK0I,3ZQA3IO321IG779I9WPV1SVQI8NO1R,A3V3F4X6GH6VPV,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3UJ1CZ6I08GWG10O72DHC7E3TB95ST,3ZQA3IO321IG779I9WPV1SVQI8NO1R,AILRY9ICTXN4B,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3EO896NRBNM520SOL4M1NMTUDVHTJR,374UMBUHOVGG72OOLA0ECYK4LDVTC8,A32N0XWTTJ5P8Y,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3FUI0JHJQOPPI5S534ONP287NZJ339,374UMBUHOVGG72OOLA0ECYK4LDVTC8,A1RTMB1V9GK7HM,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3UXUOQ9OL5O739SDEV6NPRYTYB1A7L,374UMBUHOVGG72OOLA0ECYK4LDVTC8,A13QHI6P2C910K,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
