WorkerId,AssignmentId,Reasons,Rejections
A2Q8W9EV4RRC0O,31Z0PCVWVB6CI5RMKVX4KWOLM1QT7V/31Z0PCVWVB6CI5RMKVX4KWOLM1QT7V,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A3H3Z5V2V1461R,33PPUNGG4ZWIM0K0Z1KSB1G288IZRQ/33PPUNGG4ZWIM0K0Z1KSB1G288IZRQ,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
AR6H3B01WJ1FQ,3MRNMEIQXWX4G1KR2ZYZYXO0E0LDLL/3MRNMEIQXWX4G1KR2ZYZYXO0E0LDLL,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A34Z9LMI089LMT,3STRJBFXPNI0DKY63PMDO1T7SM6TKJ/3STRJBFXPNI0DKY63PMDO1T7SM6TKJ,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A1KAYSB7LMX4FN,3XIQGXAUN3ZJZM06P5Y19Z9RZX6X7A/3XIQGXAUN3ZJZM06P5Y19Z9RZX6X7A,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A1XSBLCCC1OWQ1,3AAPLD8UD389BUXYX4JGB9DF03DTHM/3AAPLD8UD389BUXYX4JGB9DF03DTHM,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A2TW985PTHOP3A,3EJJQNKUAIWWVFK6TFELBUCXCJ8RH1/3EJJQNKUAIWWVFK6TFELBUCXCJ8RH1,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A3V3F4X6GH6VPV,3TY7ZAOG66BZXB1F5NY34QR2VBTK0I/3TY7ZAOG66BZXB1F5NY34QR2VBTK0I,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A32N0XWTTJ5P8Y,3EO896NRBNM520SOL4M1NMTUDVHTJR/3EO896NRBNM520SOL4M1NMTUDVHTJR,"Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A1RTMB1V9GK7HM,3FUI0JHJQOPPI5S534ONP287NZJ339/3FUI0JHJQOPPI5S534ONP287NZJ339,"Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A13QHI6P2C910K,3UXUOQ9OL5O739SDEV6NPRYTYB1A7L/3UXUOQ9OL5O739SDEV6NPRYTYB1A7L,"Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A2MJQG58XN41OW,35H6S234T1RRT32R0PAEB2IBA80562/35H6S234T1RRT32R0PAEB2IBA80562/3MHW492WXR4AG02YTWZ84W9WECJVM8/3MHW492WXR4AG02YTWZ84W9WECJVM8,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",4
AILRY9ICTXN4B,36TFCYNS5V1GSB6I2EKD0CYLCK9XHM/36TFCYNS5V1GSB6I2EKD0CYLCK9XHM/3UJ1CZ6I08GWG10O72DHC7E3TB95ST/3UJ1CZ6I08GWG10O72DHC7E3TB95ST,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",4
