AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
35BLDD71JXOAF71H8LP2CY55THSVZI,3DTJ4WT8C36RQCH1NTVROALORMSEZ2,A3DJ0UVMQRZ32R,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=54"
3S06PH7KTIVRQUGN9PGGEIFMGVDD1E,3DTJ4WT8C36RQCH1NTVROALORMSEZ2,A36NPTH2FLH2PA,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53"
39ZSFO5CBZNK2D7DL9CBSIFWWDNUJQ,3087LXLJ7C7MU5B7EA250T32LGOF0T,ASAMJC3EOZ9XE,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=61"
3Z7VU45IQP8UTVLJ175D5AYP4DF1ZT,3087LXLJ7C7MU5B7EA250T32LGOF0T,AMH0GT8UM7S1C,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=57"
3I0BTBYZBOCUHGQW92ZUDY6DTS3Y0W,3ZURAPD29YEM1UWPAT65EYMCQ8UF1W,A3DJ0UVMQRZ32R,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=61"
3IGI0VL65YBL8YE14LSUMJ4ONB5NOB,3ZURAPD29YEM1UWPAT65EYMCQ8UF1W,A2H1UFKV8FSTV2,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=57"
31Z0PCVWVB6CI5RMKVX4KWOLM1QT7V,3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A2Q8W9EV4RRC0O,row_0,0,,Too many unset video ratings (31 > 24)
33PPUNGG4ZWIM0K0Z1KSB1G288IZRQ,3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A3H3Z5V2V1461R,row_0,0,,Too many unset video ratings (31 > 24)
3E1QT0TDGG0Q95GU0OQ6KPI7M388I6,3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A3KGCURZJ02L3,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=56"
3MRNMEIQXWX4G1KR2ZYZYXO0E0LDLL,3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,AR6H3B01WJ1FQ,row_0,0,,Too many unset video ratings (31 > 24)
