HIT_ID,Worker_ID,Assignment_ID,Sample_Row_Name,Sample_Row_Index,Unique_HIT_Index,Unset,Stalls,ConsSD,DiffSD,repeatDiffs,Goldcount,goldDiffs
3DTJ4WT8C36RQCH1NTVROALORMSEZ2,A3DJ0UVMQRZ32R,35BLDD71JXOAF71H8LP2CY55THSVZI,row_0,0,0,6,1,16.422902266445387,33.01149425287356,"[9.0, 10.0, 17.0, 4.0, 4.0, 3.0]",4,"[9.530000000000001, 21.17, 7.689999999999998, 7.569999999999993]"
3DTJ4WT8C36RQCH1NTVROALORMSEZ2,A36NPTH2FLH2PA,3S06PH7KTIVRQUGN9PGGEIFMGVDD1E,row_0,0,0,6,2,14.67630209924254,31.896551724137932,"[4.0, 27.0, 10.0, 4.0, 13.0, 12.0]",4,"[18.53, 37.17, 0.6899999999999977, 7.569999999999993]"
3087LXLJ7C7MU5B7EA250T32LGOF0T,ASAMJC3EOZ9XE,39ZSFO5CBZNK2D7DL9CBSIFWWDNUJQ,row_0,0,0,6,2,25.32919735935332,28.71264367816092,"[6.0, 11.0, 1.0, 10.0, 24.0, 0.0]",4,"[9.530000000000001, 20.17, 28.689999999999998, 3.430000000000007]"
3087LXLJ7C7MU5B7EA250T32LGOF0T,AMH0GT8UM7S1C,3Z7VU45IQP8UTVLJ175D5AYP4DF1ZT,row_0,0,0,6,2,23.252347992083152,32.735632183908045,"[2.0, 11.0, 20.0, 2.0, 9.0, 12.0]",4,"[16.47, 19.17, 3.6899999999999977, 6.430000000000007]"
3ZURAPD29YEM1UWPAT65EYMCQ8UF1W,A3DJ0UVMQRZ32R,3I0BTBYZBOCUHGQW92ZUDY6DTS3Y0W,row_0,0,0,6,2,19.692248421801207,38.4367816091954,"[2.0, 0.0, 9.0, 13.0, 5.0, 8.0]",4,"[3.530000000000001, 30.17, 3.6899999999999977, 7.569999999999993]"
3ZURAPD29YEM1UWPAT65EYMCQ8UF1W,A2H1UFKV8FSTV2,3IGI0VL65YBL8YE14LSUMJ4ONB5NOB,row_0,0,0,6,1,21.075811546457857,35.651162790697676,"[6.0, 6.0, 8.0, 15.0, 4.0, 6.0]",4,"[6.530000000000001, 17.17, 4.689999999999998, 7.569999999999993]"
3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A2Q8W9EV4RRC0O,31Z0PCVWVB6CI5RMKVX4KWOLM1QT7V,row_0,0,0,31,0,23.030774079253167,28.098360655737704,"[4.0, 46.0, 10.0, 50.0]",4,"[1.5300000000000011, 18.17, 12.310000000000002, 7.430000000000007]"
3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A3H3Z5V2V1461R,33PPUNGG4ZWIM0K0Z1KSB1G288IZRQ,row_0,0,0,31,0,13.05021002610083,19.081967213114755,"[12.0, 6.0, 5.0, 2.0, 20.0, 15.0]",4,"[52.47, 2.8299999999999983, 20.689999999999998, 14.430000000000007]"
3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A3KGCURZJ02L3,3E1QT0TDGG0Q95GU0OQ6KPI7M388I6,row_0,0,0,6,1,14.83405365501531,26.229885057471265,"[6.0, 9.0, 6.0, 1.0, 11.0, 1.0]",4,"[31.47, 11.829999999999998, 5.310000000000002, 14.430000000000007]"
3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,AR6H3B01WJ1FQ,3MRNMEIQXWX4G1KR2ZYZYXO0E0LDLL,row_0,0,0,31,0,6.557540981557429,26.40983606557377,"[7.0, 0.0, 0.0, 0.0, 1.0]",4,"[45.47, 34.83, 1.6899999999999977, 7.430000000000007]"
3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A34Z9LMI089LMT,3STRJBFXPNI0DKY63PMDO1T7SM6TKJ,row_0,0,0,31,0,10.884159534965725,26.147540983606557,"[18.0, 8.0, 20.0, 9.0, 5.0]",4,"[29.47, 40.83, 15.689999999999998, 4.430000000000007]"
3L2OEKSTXZ1ACLX5E478ITG0AOSY8W,A1KAYSB7LMX4FN,3XIQGXAUN3ZJZM06P5Y19Z9RZX6X7A,row_0,0,0,31,0,25.653815462477585,25.57377049180328,"[2.0, 20.0, 0.0, 21.0, 27.0]",4,"[31.47, 10.170000000000002, 59.69, 62.43000000000001]"
3ZQA3IO321IG779I9WPV1SVQI8NO1R,A1XSBLCCC1OWQ1,3AAPLD8UD389BUXYX4JGB9DF03DTHM,row_0,0,0,31,7,28.402186969858278,31.950819672131146,"[2.0, 8.0, 30.0, 4.0, 4.0, 1.0]",4,"[24.47, 41.83, 2.6899999999999977, 31.430000000000007]"
