WorkerId,AssignmentId,Reasons,Rejections
A1U9QQOBJJDYW0,3HPZF4IVODKEB8LCLISE8Z8E13ACYK/3HPZF4IVODKEB8LCLISE8Z8E13ACYK,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A1O0GE8I3TI1LF,3TPZPLC3NR3WPUXS12LU25B8RL1P3C/3TPZPLC3NR3WPUXS12LU25B8RL1P3C,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A13MAWPV4T44I2,38F71OA9HKNLK3G8THU4MA6AP6XFMH/38F71OA9HKNLK3G8THU4MA6AP6XFMH,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A382IYPJDT9UV6,3D3VGR7TBR6H17D7EUPJ70BNS403RV/3D3VGR7TBR6H17D7EUPJ70BNS403RV,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A1YLQJK3GNEVS4,3HL8HNGX5WS6DJXE48QZHO0QP7UF9M/3HL8HNGX5WS6DJXE48QZHO0QP7UF9M,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
AXZJKFM3BSX5Y,3X31TUMD8ODAO64FM6E4XVNROROL1K/3X31TUMD8ODAO64FM6E4XVNROROL1K,"Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A12B9W69X0BQBF,34HJIJKLQWNUCADSNSZCI2SWR9L4VK/34HJIJKLQWNUCADSNSZCI2SWR9L4VK,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A10FCQ7R6OGXF8,36AHBNMV2I3OG0RQLENPS5QWM3VDYU/36AHBNMV2I3OG0RQLENPS5QWM3VDYU,"Too many unset video ratings (33 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A29RP84ED4CSO4,36U2A8VAHSQWU6X0DV9CWILM6CSKYE/36U2A8VAHSQWU6X0DV9CWILM6CSKYE,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
ANM0HE7ZQO0AL,3JNQLM5FUVDHDRMB5AEI2EXWGXG2LW/3JNQLM5FUVDHDRMB5AEI2EXWGXG2LW,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
AW338AT1TPG6H,3X3OR7WP0QRSZ6O0LRNJC5AZ2YUL86/3X3OR7WP0QRSZ6O0LRNJC5AZ2YUL86,"Too many unset video ratings (32 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",2
A2XSHWY53BSMV2,32ZKVD5486EUL0WIIX3T7L6JAHOB3F/3OHYZ19UH3WEOFKCVHNP0DKONQDAOS/3OHYZ19UH3WEOFKCVHNP0DKONQDAOS,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=56Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=66Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion",3
