HIT_ID,Worker_ID,Assignment_ID,Sample_Row_Name,Sample_Row_Index,Unique_HIT_Index,Unset,Stalls,ConsSD,DiffSD,repeatDiffs,Goldcount,goldDiffs
3XT3KXP25PP1I7ZCH7O7CRQLE6LI6X,A1U9QQOBJJDYW0,3HPZF4IVODKEB8LCLISE8Z8E13ACYK,row_0,0,0,32,0,5.57898868830236,40.04545454545455,"[4.0, 6.0, 0.0, 3.0]",4,"[59.47, 46.83, 11.310000000000002, 9.430000000000007]"
3XT3KXP25PP1I7ZCH7O7CRQLE6LI6X,A1O0GE8I3TI1LF,3TPZPLC3NR3WPUXS12LU25B8RL1P3C,row_0,0,0,32,0,14.391841952446729,30.696969696969695,"[7.0, 2.0, 16.0, 16.0, 1.0]",4,"[56.47, 35.83, 7.310000000000002, 13.430000000000007]"
35A1YQPVG475Z3ZYCOE2KLCLIBAI5H,A13MAWPV4T44I2,38F71OA9HKNLK3G8THU4MA6AP6XFMH,row_0,0,0,32,0,17.116330760301736,19.12121212121212,"[44.0, 2.0, 2.0, 20.0, 62.0, 0.0]",4,"[73.47, 28.17, 2.3100000000000023, 22.430000000000007]"
35A1YQPVG475Z3ZYCOE2KLCLIBAI5H,A382IYPJDT9UV6,3D3VGR7TBR6H17D7EUPJ70BNS403RV,row_0,0,0,32,0,15.000803467921163,29.060606060606062,"[18.0, 8.0, 10.0, 3.0, 8.0, 65.0]",4,"[55.47, 39.83, 1.3100000000000023, 15.430000000000007]"
35A1YQPVG475Z3ZYCOE2KLCLIBAI5H,A2XSHWY53BSMV2,3OHYZ19UH3WEOFKCVHNP0DKONQDAOS,row_0,0,0,6,1,29.461078380169063,36.54838709677419,"[0.0, 13.0, 15.0, 45.0, 7.0, 2.0]",4,"[18.53, 37.17, 42.69, 7.569999999999993]"
33K3E8REXMMLCG7V98L6ZF9R8EF8X9,A1YLQJK3GNEVS4,3HL8HNGX5WS6DJXE48QZHO0QP7UF9M,row_0,0,0,31,4,10.539532978367399,30.611940298507463,"[17.0, 3.0, 10.0, 2.0, 26.0, 5.0, 1.0]",4,"[69.47, 24.83, 0.3100000000000023, 12.430000000000007]"
33K3E8REXMMLCG7V98L6ZF9R8EF8X9,AXZJKFM3BSX5Y,3X31TUMD8ODAO64FM6E4XVNROROL1K,row_0,0,0,31,1,18.78768359919313,33.32835820895522,"[7.0, 21.0, 57.0, 14.0, 17.0]",4,"[58.47, 26.83, 1.3100000000000023, 10.430000000000007]"
3P4ZBJFX3LUF2VCS7HVQ7OC6MGMWFL,A12B9W69X0BQBF,34HJIJKLQWNUCADSNSZCI2SWR9L4VK,row_0,0,0,32,0,14.450677647818988,36.121212121212125,"[66.0, 10.0, 41.0, 15.0, 2.0, 9.0]",4,"[10.530000000000001, 33.83, 22.689999999999998, 3.569999999999993]"
3P4ZBJFX3LUF2VCS7HVQ7OC6MGMWFL,A10FCQ7R6OGXF8,36AHBNMV2I3OG0RQLENPS5QWM3VDYU,row_0,0,0,33,1,21.943844414603102,16.8,"[2.0, 1.0, 1.0, 32.0, 0.0]",4,"[32.47, 34.83, 0.3100000000000023, 39.43000000000001]"
3P4ZBJFX3LUF2VCS7HVQ7OC6MGMWFL,A29RP84ED4CSO4,36U2A8VAHSQWU6X0DV9CWILM6CSKYE,row_0,0,0,32,0,7.79324187462683,32.15151515151515,"[8.0, 7.0, 2.0, 1.0, 1.0, 9.0]",4,"[53.47, 40.83, 7.689999999999998, 28.430000000000007]"
3P4ZBJFX3LUF2VCS7HVQ7OC6MGMWFL,ANM0HE7ZQO0AL,3JNQLM5FUVDHDRMB5AEI2EXWGXG2LW,row_0,0,0,32,27,9.670418194806397,28.09090909090909,"[10.0, 11.0, 4.0, 35.0]",4,"[36.47, 27.83, 1.6899999999999977, 49.43000000000001]"
3P4ZBJFX3LUF2VCS7HVQ7OC6MGMWFL,AW338AT1TPG6H,3X3OR7WP0QRSZ6O0LRNJC5AZ2YUL86,row_0,0,0,32,0,15.120612425103449,32.54545454545455,"[20.0, 0.0, 1.0, 24.0, 0.0]",4,"[10.469999999999999, 7.170000000000002, 18.310000000000002, 0.4300000000000068]"
