AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
33F859I57X49F83HXISVBF7TS5HHB4,3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A3AFX2N59UHC3Z,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
382M9COHF86CRXLL781KV224PAWEU2,3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A1LKBAYD3LY3AT,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=Low level of immersion"
3DH6GAKTZPGRJ1WMDWCMJX9Z94FZYQ,3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A2CLEL4BKK2UEE,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | all slider ratings are very similar, the slider moved to same range of scores."
3FDJT1UU8VZYSING2T4FLLNTARS5KQ,3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A2803ZK05KU1ZL,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3KYQYYSHZMYCMMNOFRERQESU7CAOD9,3O0M2G5VDWTUSJ2VUPPF2074ZLI942,AUIGW2YS0Z7HO,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | all slider ratings are very similar, the slider moved to same range of scores."
3OONKJ5DL3AJ7PP41VNLVO4U4RYBOP,3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A21SP66LYUNOR7,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
3PXX5PX6MOPU5LV3RCI3UTKPFARABM,3O0M2G5VDWTUSJ2VUPPF2074ZLI942,AXZJKFM3BSX5Y,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3WLEIWSYIF8FRV3LEPZKAM4PYZ42HN,3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A2GPQMBH0QNJ0J,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=Low level of immersion"
3XIQGXAUN3ZJZM06P5Y19Z9RX58X7Q,3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A25KTR0P53BGPW,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
33PPUNGG4ZWIM0K0Z1KSB1G26H9ZRX,3GS542CVKLECO26V8U8P7SDIZHD957,A47LXYTWFIB6F,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
34HJIJKLQWNUCADSNSZCI2SWQT7V40,3GS542CVKLECO26V8U8P7SDIZHD957,A9O1U0B4GS6UR,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion"
35GMH2SV458HES1OBMPBWWAF7OBOE2,3GS542CVKLECO26V8U8P7SDIZHD957,A1ZGWMA6BBM3CU,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
38F5OAUN6E3MDW0RK1GF6DLX9FQH7I,3GS542CVKLECO26V8U8P7SDIZHD957,A946FFOKRZGIJ,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
3HWRJOOEUWTWCKTHI36KG1KG4DBESM,3GS542CVKLECO26V8U8P7SDIZHD957,AZ1DD8SXABVY1,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3IQ1VMJRZKBBHSG6TS473NPZRAOA9C,3GS542CVKLECO26V8U8P7SDIZHD957,AL76RQMDB7YKY,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3OUYGIZWSYP082YVIF3B07D1OU80PP,3GS542CVKLECO26V8U8P7SDIZHD957,A1SMWIBTQ2AESU,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3SUWZRL0NP4RPMVKBQ3HFWOOMOHE63,3GS542CVKLECO26V8U8P7SDIZHD957,A1Y9NJ9R8M1B1B,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3W8CV64QKTQQRFOKZYEZK9C345EH9U,3GS542CVKLECO26V8U8P7SDIZHD957,A28E074YCKFHW0,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
30LSNF23ALMFNQE5K7H5AY54YCJ2IG,3K8CQCU3L4SRQNP955E3FTLFO3YNW1,A13J2AT95G7OTF,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion"
