HIT_ID,Worker_ID,Assignment_ID,Sample_Row_Name,Sample_Row_Index,Unique_HIT_Index,Unset,Stalls,ConsSD,DiffSD,repeatDiffs,Goldcount,goldDiffs
3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A3AFX2N59UHC3Z,33F859I57X49F83HXISVBF7TS5HHB4,row_0,0,0,31,1,15.692782663835468,31.890625,"[9.0, 33.0, 11.0, 20.0, 10.0, 24.0]",4,"[19.47, 3.8299999999999983, 4.310000000000002, 10.430000000000007]"
3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A1LKBAYD3LY3AT,382M9COHF86CRXLL781KV224PAWEU2,row_0,0,0,31,7,15.71275357790607,29.921875,"[23.0, 16.0, 30.0, 23.0]",4,"[13.469999999999999, 37.83, 0.6899999999999977, 38.43000000000001]"
3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A2CLEL4BKK2UEE,3DH6GAKTZPGRJ1WMDWCMJX9Z94FZYQ,row_0,0,0,32,10,1.0514600102653455,31.666666666666668,"[1.0, 0.0, 1.0, 15.0]",4,"[52.47, 34.83, 1.6899999999999977, 20.430000000000007]"
3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A2803ZK05KU1ZL,3FDJT1UU8VZYSING2T4FLLNTARS5KQ,row_0,0,0,31,6,16.78319210130704,35.953125,"[4.0, 10.0, 4.0, 8.0, 34.0, 5.0, 1.0]",4,"[11.530000000000001, 29.17, 0.6899999999999977, 20.430000000000007]"
3O0M2G5VDWTUSJ2VUPPF2074ZLI942,AUIGW2YS0Z7HO,3KYQYYSHZMYCMMNOFRERQESU7CAOD9,row_0,0,0,31,4,3.5793188510525296,39.3125,"[1.0, 5.0, 3.0, 6.0, 3.0]",4,"[77.47, 57.83, 15.310000000000002, 0.4300000000000068]"
3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A21SP66LYUNOR7,3OONKJ5DL3AJ7PP41VNLVO4U4RYBOP,row_0,0,0,31,3,22.453771954840906,30.546875,"[4.0, 9.0, 18.0, 1.0, 17.0, 8.0, 22.0]",4,"[5.530000000000001, 33.83, 10.310000000000002, 7.569999999999993]"
3O0M2G5VDWTUSJ2VUPPF2074ZLI942,AXZJKFM3BSX5Y,3PXX5PX6MOPU5LV3RCI3UTKPFARABM,row_0,0,0,31,1,8.326805711638467,28.75,"[0.0, 15.0, 6.0, 4.0]",4,"[36.47, 10.829999999999998, 18.689999999999998, 23.430000000000007]"
3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A2GPQMBH0QNJ0J,3WLEIWSYIF8FRV3LEPZKAM4PYZ42HN,row_0,0,0,31,7,10.011797240474609,33.984375,"[3.0, 3.0, 9.0, 1.0]",4,"[64.47, 30.83, 43.69, 29.430000000000007]"
3O0M2G5VDWTUSJ2VUPPF2074ZLI942,A25KTR0P53BGPW,3XIQGXAUN3ZJZM06P5Y19Z9RX58X7Q,row_0,0,0,31,13,15.589263821116601,33.75,"[2.0, 20.0, 30.0, 1.0]",4,"[31.47, 12.829999999999998, 1.6899999999999977, 29.430000000000007]"
3GS542CVKLECO26V8U8P7SDIZHD957,A47LXYTWFIB6F,33PPUNGG4ZWIM0K0Z1KSB1G26H9ZRX,row_0,0,0,31,0,25.734744988232833,24.953125,"[19.0, 68.0, 7.0, 1.0, 6.0, 73.0, 2.0]",4,"[57.47, 8.170000000000002, 63.69, 72.43]"
3GS542CVKLECO26V8U8P7SDIZHD957,A9O1U0B4GS6UR,34HJIJKLQWNUCADSNSZCI2SWQT7V40,row_0,0,0,30,2,2.2148503629314362,36.46153846153846,"[2.0, 5.0, 1.0, 1.0, 1.0]",4,"[68.47, 48.83, 19.310000000000002, 3.430000000000007]"
3GS542CVKLECO26V8U8P7SDIZHD957,A1ZGWMA6BBM3CU,35GMH2SV458HES1OBMPBWWAF7OBOE2,row_0,0,0,30,2,16.206390733032325,31.8,"[3.0, 11.0, 9.0, 15.0, 11.0]",4,"[30.47, 43.83, 6.310000000000002, 5.430000000000007]"
3GS542CVKLECO26V8U8P7SDIZHD957,A946FFOKRZGIJ,38F5OAUN6E3MDW0RK1GF6DLX9FQH7I,row_0,0,0,31,2,2.912795049432761,28.640625,"[2.0, 24.0, 4.0, 1.0, 2.0]",4,"[53.47, 34.83, 1.6899999999999977, 21.430000000000007]"
3GS542CVKLECO26V8U8P7SDIZHD957,AZ1DD8SXABVY1,3HWRJOOEUWTWCKTHI36KG1KG4DBESM,row_0,0,0,31,2,20.88433081134035,27.828125,"[22.0, 0.0, 21.0]",4,"[54.47, 26.83, 0.6899999999999977, 4.569999999999993]"
3GS542CVKLECO26V8U8P7SDIZHD957,AL76RQMDB7YKY,3IQ1VMJRZKBBHSG6TS473NPZRAOA9C,row_0,0,0,30,0,19.896679869327073,29.646153846153847,"[9.0, 14.0, 5.0]",4,"[11.530000000000001, 20.17, 6.310000000000002, 13.430000000000007]"
3GS542CVKLECO26V8U8P7SDIZHD957,A1SMWIBTQ2AESU,3OUYGIZWSYP082YVIF3B07D1OU80PP,row_0,0,0,30,1,17.741243360495663,25.184615384615384,"[16.0, 4.0, 37.0, 21.0, 13.0, 24.0]",4,"[30.47, 20.83, 13.310000000000002, 18.430000000000007]"
3GS542CVKLECO26V8U8P7SDIZHD957,A1Y9NJ9R8M1B1B,3SUWZRL0NP4RPMVKBQ3HFWOOMOHE63,row_0,0,0,30,1,8.079545361865225,26.03076923076923,"[5.0, 7.0, 1.0, 21.0, 2.0, 20.0]",4,"[42.47, 23.83, 22.689999999999998, 43.43000000000001]"
