AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
3GNCZX4519EW9FWDAH04PDPEZ2AAPQ,3GS542CVKLECO26V8U8P7SDIZTQ594,A3MGZCGUPG3BL3,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
33PPO7FEDM62Q0CLHW1M6HW8YSMDIV,39WSF6KUWSCFR83ULKKA8CEK7LBEOS,A5EJ10KD1ELO4,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
35LDD55581VW0P8MUSL12NYFZ84KMS,39WSF6KUWSCFR83ULKKA8CEK7LBEOS,ANS5TI6KAZ5VJ,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
378XPAWRV344ST99XMAKGGO2DNXAIU,39WSF6KUWSCFR83ULKKA8CEK7LBEOS,A3JQVOGVJ2OAAX,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
38SKSKU7SSOLOC0DUDZAPU4D70YILO,39WSF6KUWSCFR83ULKKA8CEK7LBEOS,A1OHBXTGGFF2EK,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3EJPLAJKFD7P0HMG7DHU06P6DIL6ZB,39WSF6KUWSCFR83ULKKA8CEK7LBEOS,A25KTR0P53BGPW,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
35K3O9HUB24N8FOVCJ6L9211IAYEFX,3SA4EMRVKLTYLI01SDYACNH6NPXP0Y,ANS5TI6KAZ5VJ,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for golden videos are not consistent with the true scores."
392CY0QWHSIPQ4TSOL0T3D22LDV4I7,3SA4EMRVKLTYLI01SDYACNH6NPXP0Y,A1OHBXTGGFF2EK,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3HOSI13XIQFLIPWZPI0BFKGV6OXDDE,3SA4EMRVKLTYLI01SDYACNH6NPXP0Y,A332U5R6NCL0X4,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3RWE2M8QX8105HMI20QJWI86Q1TN0C,3SA4EMRVKLTYLI01SDYACNH6NPXP0Y,AQTP7NEWCUGIX,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3RXPCZQMRG2U2EQEBFHOK3IJUH41GC,3SA4EMRVKLTYLI01SDYACNH6NPXP0Y,A1H8AO3Z2HY5DA,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3Z2R0DQ0K8537LCJOOREPJ7C98NE2B,3SA4EMRVKLTYLI01SDYACNH6NPXP0Y,A5EJ10KD1ELO4,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for golden videos are not consistent with the true scores."
39GAF6DQXIRDKBG90AGAK4LTHWSV1V,3WUVMVA7P1UO0Z0P7OT5SRVX6AGAZV,AQTP7NEWCUGIX,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3F6HPJW4K4RXOLYA9OLKBPECGBE2WZ,3WUVMVA7P1UO0Z0P7OT5SRVX6AGAZV,A2COHYO0JHGJKG,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3QL2OFSMAX9KZ9HYEGJ3RJA7ZP5NCI,3WUVMVA7P1UO0Z0P7OT5SRVX6AGAZV,A3JQVOGVJ2OAAX,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3TYCR1GOU3A7J2PNUHNWPP733CRZLR,3WUVMVA7P1UO0Z0P7OT5SRVX6AGAZV,A1OHBXTGGFF2EK,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
