WorkerId,AssignmentId,Reasons,Rejections
A3MGZCGUPG3BL3,3GNCZX4519EW9FWDAH04PDPEZ2AAPQ/3GNCZX4519EW9FWDAH04PDPEZ2AAPQ/3GNCZX4519EW9FWDAH04PDPEZ2AAPQ,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",3
A25KTR0P53BGPW,3EJPLAJKFD7P0HMG7DHU06P6DIL6ZB/3EJPLAJKFD7P0HMG7DHU06P6DIL6ZB/3EJPLAJKFD7P0HMG7DHU06P6DIL6ZB,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (29 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",3
A332U5R6NCL0X4,3HOSI13XIQFLIPWZPI0BFKGV6OXDDE/3HOSI13XIQFLIPWZPI0BFKGV6OXDDE/3HOSI13XIQFLIPWZPI0BFKGV6OXDDE,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",3
A1H8AO3Z2HY5DA,3RXPCZQMRG2U2EQEBFHOK3IJUH41GC/3RXPCZQMRG2U2EQEBFHOK3IJUH41GC/3RXPCZQMRG2U2EQEBFHOK3IJUH41GC,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",3
A2COHYO0JHGJKG,3F6HPJW4K4RXOLYA9OLKBPECGBE2WZ/3F6HPJW4K4RXOLYA9OLKBPECGBE2WZ/3F6HPJW4K4RXOLYA9OLKBPECGBE2WZ,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",3
A5EJ10KD1ELO4,33PPO7FEDM62Q0CLHW1M6HW8YSMDIV/3Z2R0DQ0K8537LCJOOREPJ7C98NE2B/33PPO7FEDM62Q0CLHW1M6HW8YSMDIV/3Z2R0DQ0K8537LCJOOREPJ7C98NE2B/33PPO7FEDM62Q0CLHW1M6HW8YSMDIV/3Z2R0DQ0K8537LCJOOREPJ7C98NE2B,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for golden videos are not consistent with the true scores.Too many unset video ratings (29 > 18)Too many unset video ratings (30 > 18) | The scores for golden videos are not consistent with the true scores.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for golden videos are not consistent with the true scores.",6
ANS5TI6KAZ5VJ,35LDD55581VW0P8MUSL12NYFZ84KMS/35K3O9HUB24N8FOVCJ6L9211IAYEFX/35LDD55581VW0P8MUSL12NYFZ84KMS/35K3O9HUB24N8FOVCJ6L9211IAYEFX/35LDD55581VW0P8MUSL12NYFZ84KMS/35K3O9HUB24N8FOVCJ6L9211IAYEFX,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for golden videos are not consistent with the true scores.Too many unset video ratings (29 > 18)Too many unset video ratings (30 > 18) | The scores for golden videos are not consistent with the true scores.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for golden videos are not consistent with the true scores.",6
AQTP7NEWCUGIX,3RWE2M8QX8105HMI20QJWI86Q1TN0C/39GAF6DQXIRDKBG90AGAK4LTHWSV1V/3RWE2M8QX8105HMI20QJWI86Q1TN0C/39GAF6DQXIRDKBG90AGAK4LTHWSV1V/3RWE2M8QX8105HMI20QJWI86Q1TN0C/39GAF6DQXIRDKBG90AGAK4LTHWSV1V,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (30 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",6
A3JQVOGVJ2OAAX,3R0T90IZ2J3EPH0CRC681Z1AYDJCGZ/3R0T90IZ2J3EPH0CRC681Z1AYDJCGZ/3R0T90IZ2J3EPH0CRC681Z1AYDJCGZ/378XPAWRV344ST99XMAKGGO2DNXAIU/3QL2OFSMAX9KZ9HYEGJ3RJA7ZP5NCI/378XPAWRV344ST99XMAKGGO2DNXAIU/3QL2OFSMAX9KZ9HYEGJ3RJA7ZP5NCI/378XPAWRV344ST99XMAKGGO2DNXAIU/3QL2OFSMAX9KZ9HYEGJ3RJA7ZP5NCI,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (29 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",9
A1OHBXTGGFF2EK,38SKSKU7SSOLOC0DUDZAPU4D70YILO/392CY0QWHSIPQ4TSOL0T3D22LDV4I7/3TYCR1GOU3A7J2PNUHNWPP733CRZLR/38SKSKU7SSOLOC0DUDZAPU4D70YILO/392CY0QWHSIPQ4TSOL0T3D22LDV4I7/3TYCR1GOU3A7J2PNUHNWPP733CRZLR/38SKSKU7SSOLOC0DUDZAPU4D70YILO/392CY0QWHSIPQ4TSOL0T3D22LDV4I7/3TYCR1GOU3A7J2PNUHNWPP733CRZLR,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings (29 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",9
