WorkerId,AssignmentId,Reasons,Rejections
AZNIEFUIVB2H0,3TMSXRD2YXRQZ0GEQKL66647L7KW1X,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=21",1.0
A2XSHWY53BSMV2,3A4TN5197B9SPDVNBIOQMZDBBSOHCN/3A4TN5197B9SPDVNBIOQMZDBBSOHCN,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=45",2.0
AQPFTUIJ0PW2N,3ZSANO2JD6YOIYTDDEQQYJ5GHGKFS4/3ZSANO2JD6YOIYTDDEQQYJ5GHGKFS4,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=57",2.0
A1H8ESOKEFTFMQ,3YZ8UPK3WKDXUZ17BHVP5E2150ZUCA/3YZ8UPK3WKDXUZ17BHVP5E2150ZUCA,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=41",2.0
A3U5FZX51JBFQW,3PQ8K71NIOBPMBQBLYI7ZI0JYUEAA4/3PQ8K71NIOBPMBQBLYI7ZI0JYUEAA4,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=55",2.0
A1KAYSB7LMX4FN,3TMFV4NEQZ58A00ZP5ULLGRF0PD8W5/3TMFV4NEQZ58A00ZP5ULLGRF0PD8W5,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=48",2.0
A2J237J8KM3OCS,35LDD55581VW0P8MUSL12NYFXRGMK6/35LDD55581VW0P8MUSL12NYFXRGMK6,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=66",2.0
A1L5MD62BMOXFK,3L4PIM1GRK7IHAAV3FI9XU701PBYRG/3L4PIM1GRK7IHAAV3FI9XU701PBYRG,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=45",2.0
A1UJO0R1GJ7JPM,3FE2ERCC0OZLBJQEK05MQ89JMXAPOQ/3FE2ERCC0OZLBJQEK05MQ89JMXAPOQ/3FE2ERCC0OZLBJQEK05MQ89JMXAPOQ,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=78Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",3.0
A21PC6ZS98FGB5,3Z3ZLGNNT9LHP6Y71F0J2A1IW283Q8/3Z3ZLGNNT9LHP6Y71F0J2A1IW283Q8/3Z3ZLGNNT9LHP6Y71F0J2A1IW283Q8,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=55Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion",3.0
