AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
3FTF2T8WMI98O5J9UX0ZLCMQMJQ9W4,3ZICQFRS4R9P178XJG949KM6FVLZZJ,A2B21OGTDRUD0,row_0,0,,Too many unset video ratings (30 > 24)
3O6CYIULF4S68X7CS8VQH894Z2SUW4,3ZICQFRS4R9P178XJG949KM6FVLZZJ,A1EQ8UXKOUDYT4,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=65"
3R0T90IZ2J3EPH0CRC681Z1AYDJCGZ,3ZICQFRS4R9P178XJG949KM6FVLZZJ,A3JQVOGVJ2OAAX,row_0,0,,Too many unset video ratings (30 > 24)
3XUHV3NRWBP7QSM8W81I8T71LXX5H8,3ZICQFRS4R9P178XJG949KM6FVLZZJ,A28HQQPBN2MUNR,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=51"
3Z4AIRP3DX45O0L40PHS8PIEX6OX1M,3ZICQFRS4R9P178XJG949KM6FVLZZJ,A384KX8MUIJSTJ,row_0,0,,Too many unset video ratings (32 > 24)
30ZX6P7VGZMBI1YB2P25MZK4DLM2JW,3SV8KD29MUJUCC9BJF6UM5YTBJOKZS,A1MCWFRCYFK1BX,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=51"
3DHE4R9ODN21RZ8AUJH2PMSOLUK2G9,3SV8KD29MUJUCC9BJF6UM5YTBJOKZS,AP9WRGCJVLLTG,row_0,0,,The scores for golden videos are not consistent with the true scores.
3NVC2EB66HQQY8PTSPHDFW4KW4BY3F,3SV8KD29MUJUCC9BJF6UM5YTBJOKZS,AM8EV600ZP69X,row_0,0,,Too many unset video ratings (30 > 24)
3U4J9857P52CMJX5K96JK2IZGWP7BM,3SV8KD29MUJUCC9BJF6UM5YTBJOKZS,A3DJ0UVMQRZ32R,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=54"
3ZV9H2YQR4YM93UTDOZPUZJ4LW63WG,3SV8KD29MUJUCC9BJF6UM5YTBJOKZS,A12KQGDA5YYCW7,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=63"
