HIT_ID,Worker_ID,Assignment_ID,Sample_Row_Name,Sample_Row_Index,Unique_HIT_Index,Unset,Stalls,ConsSD,DiffSD,repeatDiffs,Goldcount,goldDiffs
3U18MJKL2KDICPJ4OEE23ZECWPSCNX,A1X0K1GC85ROW9,39DD6S19KG2TDWFVDV0SCUHJS29ZEV,row_0,0,0,6,5,3.703110909511038,44.516129032258064,"[6.0, 3.0, 1.0, 1.0, 9.0, 8.0]",4,"[72.47, 57.83, 21.310000000000002, 1.5699999999999932]"
3U18MJKL2KDICPJ4OEE23ZECWPSCNX,A16KWRV7HCOR92,3907X2AHGRW74C19X27PJV6GL012P0,row_0,0,0,6,84,27.015820358799406,34.505376344086024,"[12.0, 59.0, 20.0, 1.0, 5.0, 0.0]",4,"[9.530000000000001, 8.170000000000002, 1.6899999999999977, 14.430000000000007]"
3U18MJKL2KDICPJ4OEE23ZECWPSCNX,A333V86F5CXIE9,3GNCZX4519EW9FWDAH04PDPEXQBPAG,row_0,0,0,6,62,20.24587561075479,16.634408602150536,"[5.0, 7.0, 44.0, 46.0, 14.0, 36.0]",4,"[52.47, 5.829999999999998, 6.689999999999998, 58.43000000000001]"
3U18MJKL2KDICPJ4OEE23ZECWPSCNX,AD0K7HC2P3OAA,3L4PIM1GRK7IHAAV3FI9XU7010SRYC,row_0,0,0,6,52,21.11856662590298,8.054347826086957,"[16.0, 15.0, 50.0, 69.0, 15.0, 64.0]",4,"[62.47, 13.170000000000002, 43.69, 71.43]"
356TQKY9Y5ORX114RVH85GW36J278B,A333V86F5CXIE9,3GA6AFUKPFF4CDZ4IPDPTW9H5PV3HF,row_0,0,0,6,63,18.965242563244868,14.473118279569892,"[18.0, 35.0, 15.0, 5.0, 34.0, 10.0]",4,"[20.47, 30.83, 39.69, 54.43000000000001]"
356TQKY9Y5ORX114RVH85GW36J278B,A1LLKRWUMCKJFP,3IRIK4HM41BCSOB6FZXMP8OL2ODC66,row_0,0,0,6,19,28.11644324781092,3.0652173913043477,"[20.0, 81.0, 22.0, 38.0, 79.0, 1.0]",4,"[30.47, 13.829999999999998, 30.689999999999998, 2.569999999999993]"
3QXFBUZ40A78ORJIN1M77LRL2DDGU3,A1ZALFX17G0DV9,3KGTPGBS7OCKWH95EO6JT1TFTH4U2Z,row_0,0,0,6,54,14.786287329206328,28.35483870967742,"[41.0, 13.0, 11.0, 2.0, 21.0, 0.0]",4,"[54.47, 16.83, 6.689999999999998, 27.430000000000007]"
3QXFBUZ40A78ORJIN1M77LRL2DDGU3,AW338AT1TPG6H,3QFUFYSYAP65GDR2NDU80GPA38M4F7,row_0,0,0,6,4,15.515871949226051,32.064516129032256,"[16.0, 22.0, 1.0, 2.0, 25.0, 20.0]",4,"[31.47, 32.83, 22.689999999999998, 21.430000000000007]"
3QXFBUZ40A78ORJIN1M77LRL2DDGU3,A2A81MBSJDI1MI,3T111IHZ65H3G92NV3QTYDE9SQPR93,row_0,0,0,6,63,16.38883940724387,15.709677419354838,"[49.0, 34.0, 4.0, 46.0, 34.0, 11.0]",4,"[5.469999999999999, 6.170000000000002, 31.689999999999998, 57.43000000000001]"
3MWOYZD5XLFJLEG7EJNTYZ8TL3BON6,A1X0K1GC85ROW9,308Q0PEVCZ4QNAZ45GWKKLDI5T99II,row_0,0,0,6,12,9.191844148145515,33.38709677419355,"[8.0, 7.0, 7.0, 4.0, 13.0, 3.0]",4,"[48.47, 31.83, 4.310000000000002, 10.430000000000007]"
