video_name,category,init_val,final_val,attributes,delay
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_1300k_av1,sample,82.0,72.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",-0.005000000000000782
amt_gaming_vqa_dataset/JQE8saholDA_GarrysMod_1-00_720p_1300k_av1,sample,80.0,59.0,"['Moderately Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",1.8347999999970206
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14,sample,70.0,87.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",14.81310000000149
amt_gaming_vqa_dataset/2FQ9qkN74MQ_FIFA_7-14,sample,37.0,87.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",26.839100000001487
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_500k_av1,sample,2.0,58.0,"['Moderately Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",0.01730000000074483
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_500k_av1,sample,88.0,22.0,"['Minimally Clear', 'Severe Artifacts Present', 'Low level of immersion', '']",0.01730000000074483
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_3500k_hevc_nvenc,sample,76.0,32.0,"['Minimally Clear', 'Severe Artifacts Present', 'Low level of immersion', '']",-0.013999999999999346
amt_gaming_vqa_dataset/CreZ1eCfJwQ_PUBGMobile_0-00_720p_3500k_hevc_nvenc,sample,55.0,45.0,"['Moderately Clear', 'Minor Artifacts Present', 'Moderate level of immersion', '']",2.214299999997019
amt_gaming_vqa_dataset/yebynRz26iU_Rust_0-00_1080p_5000k_av1,sample,91.0,95.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",-0.03430000000074429
amt_gaming_vqa_dataset/yebynRz26iU_Rust_0-00_1080p_5000k_av1,sample,68.0,100.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",2.2756999999992544
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_1500k_av1,sample,15.0,76.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.0730000000000004
amt_gaming_vqa_dataset/Ad3zlJ-wNWk_PUBGMobile_0-05_1080p_1500k_av1,sample,66.0,72.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",1.2046999999992547
Amer_fighting_open_beta_1920p_30fps_3000k_Q3,backup,39.0,87.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.0600000000000005
Amer_fighting_open_beta_1920p_30fps_3000k_Q3,backup,70.0,87.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.061100000001490073
Amer_fighting_open_beta_1920p_30fps_3000k_Q3,backup,82.0,87.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.061500000000000554
Amer_fighting_open_beta_1920p_30fps_3000k_Q3,backup,71.0,87.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.1048999999985103
Amer_fighting_open_beta_1920p_30fps_3000k_Q3,backup,16.0,87.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.09780000000074551
Amer_fighting_open_beta_1920p_30fps_3000k_Q3,backup,94.0,90.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.14539999999851005
Amer_fighting_open_beta_1920p_30fps_3000k_Q3,backup,55.0,88.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.0951999999992541
Amer_fighting_open_beta_1920p_30fps_3000k_Q3,backup,62.0,87.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.1875999999977651
Amer_fighting_open_beta_1920p_30fps_3000k_Q3,backup,75.0,86.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.11899999999999977
Amer_fighting_open_beta_1920p_30fps_3000k_Q3,backup,9.0,88.0,"['Highly Clear', 'No visible artifacts', 'High level of immersion', '']",0.9760000000000009
