WorkerId,AssignmentId,Reasons,Rejections
AAC5XT7UY7B2K,3LJ7UR74S84H454JL1DL8LYJ49G4N5,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=61",1.0
AFT6VDMD6VGDG,33FOTY3KFDCHL2A99TL5UCX4X4IC1E,Too many unset video ratings (34 > 24),1.0
A2NS2P9XSYBWR2,37TD41K0B80HFM93MC0PQDKDN4WCSZ,The scores for repeated videos are not consistent (4 > 3),1.0
ASAMJC3EOZ9XE,3AUQQEL7VWKDDMVR4RCA6Z2JBVZ0VR,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=53",1.0
AP3Z76RH2IE8O,3M1CVSFP7RWH9RXSAUFTPIFO1AVQAH,Too many unset video ratings (31 > 24),1.0
A1MZFQNLOZ0LIH,3EICBYG65VNOGJQDZIRBYCTQNINJCK,"Too many unset video ratings (32 > 24) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=Low level of immersion with count=65",1.0
A4LR95YJIE5IK,3YDGXNSEPQLW1YHFFZO2QO8OFV3481,Too many unset video ratings (32 > 24),1.0
A2IRHCO3GWX449,3AMYWKA6Z2DD1D89546DK8I2QAW6OC,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=69",1.0
A52BF5BI5VPTZ,374TNBHA92MI59VVQ0T9S4XV41UQYN,Too many unset video ratings (32 > 24),1.0
A1GQKCTY2N75DH,3TY7ZAOG66BZXB1F5NY34QR2TIO0K5,Too many unset video ratings (31 > 24) | The scores for repeated videos are not consistent (4 > 3),1.0
A1Q17AURTUSKIT,3MB8LZR5C6KCU7Q1UGKM2AJQ1FSLKV,Used phone or tablet | Too many unset video ratings (31 > 24),1.0
A16MEV9DI9VMAW,3Y4W8Q93MQB7C6WLG305L6M2353DVW,Too many unset video ratings (31 > 24),1.0
A261VCVWDKG1Z4,3MHW492WXR4AG02YTWZ84W9WCJ4MVW,Used phone or tablet | Too many unset video ratings (32 > 24) | The scores for golden videos are not consistent with the true scores.,1.0
A2WJWZ2HVW9UJS,3WSELTNVSUTU17PKRY9OUNQBLHQATB,Too many unset video ratings (32 > 24) | The scores for golden videos are not consistent with the true scores.,1.0
A1QA776LKNBK9C,3FTOP5WAS6F4MRVXN2YR3BRPETO0J6,Too many unset video ratings (31 > 24),1.0
A33DFUC7Z6E5DH,3CP1TO84QKS3B2JQDNYBLP1ZTRB256,Too many unset video ratings (31 > 24),1.0
A946FFOKRZGIJ,3MH9DQ758N3ABBHCD3R8V5NG3YBGU2,Too many unset video ratings (31 > 24) | The scores for repeated videos are not consistent (4 > 3),1.0
A112Z00MCKPS6F,32Z9ZLUT2CBTY2SQ1NXHHZ7SZ4HOHW,Too many unset video ratings (31 > 24),1.0
ABYT27GOCT0YU,3W92K5RLXL8C8THS1XIMNUYAQO5V56,Too many unset video ratings (32 > 24),1.0
