AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
37Q970SN05ZXSJZ56FB59H1MK40S1F,3SBNLSTU7KWMY631RYK7IS33SOWDZ6,A16C4LDFTE05UI,row_0,0,,"The scores for repeated videos are not consistent. | The scores for golden videos are not consistent with the true scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
3JPSL1DZ6JQW6UK0U2NCLOKJ1ZYAN9,3SBNLSTU7KWMY631RYK7IS33SOWDZ6,AG6OSVX8E7KS5,row_0,0,,The scores for golden videos are not consistent with the true scores.
3H0W84IWCBTKB5T43E6FQRFKNAJERS,3D5G8J4N60VC6BUOCRVJ2Q8T7ZDTV4,A1DW9207C44SRI,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3N4BPTXIPZJFDXDV3UCNTXF9E7LKUQ,3D5G8J4N60VC6BUOCRVJ2Q8T7ZDTV4,AG6OSVX8E7KS5,row_0,0,,The scores for golden videos are not consistent with the true scores.
3OB0CAO758G5SGWS7A6FJQ5UIDFYHJ,3D5G8J4N60VC6BUOCRVJ2Q8T7ZDTV4,A16C4LDFTE05UI,row_0,0,,"The scores for repeated videos are not consistent. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
3R6BYFZZQY3WEFFC7OWDXRM80R2XF6,3D5G8J4N60VC6BUOCRVJ2Q8T7ZDTV4,ACI8PUCF5OPDC,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3EO896NRBNM520SOL4M1NMTUH6XTJX,3VZYA8PIUEPUS8II8YPWEHCPX0F50Y,A2ZG5ROB13SG36,row_0,0,,The scores for repeated videos are not consistent. | The delays in video ratings are too high.
3II4UPYCPAYF7Y04U46VFJNURDIQDE,3VZYA8PIUEPUS8II8YPWEHCPX0F50Y,A16C4LDFTE05UI,row_0,0,,The scores for golden videos are not consistent with the true scores.
36NEMU28Y64NVP23J644QYSAOSOWM3,3D17ECOUP4MRLIGWQY53DPXFOWU137,AG6OSVX8E7KS5,row_0,0,,The scores for golden videos are not consistent with the true scores.
3GU1KF0O59S1SP15GV00KO9KJVABPP,3D17ECOUP4MRLIGWQY53DPXFOWU137,A16C4LDFTE05UI,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
