HIT_ID,Worker_ID,Assignment_ID,Sample_Row_Name,Sample_Row_Index,Unique_HIT_Index,Unset,Stalls,ConsSD,DiffSD,repeatDiffs,Goldcount,goldDiffs
3SBNLSTU7KWMY631RYK7IS33SOWDZ6,A16C4LDFTE05UI,37Q970SN05ZXSJZ56FB59H1MK40S1F,row_0,0,0,6,5,21.07485423363251,11.011764705882353,"[25.0, 51.0, 38.0, 53.0, 32.0, 1.0]",4,"[35.47, 38.83, 6.310000000000002, 33.43000000000001]"
3SBNLSTU7KWMY631RYK7IS33SOWDZ6,AG6OSVX8E7KS5,3JPSL1DZ6JQW6UK0U2NCLOKJ1ZYAN9,row_0,0,0,6,1,10.51954836400238,27.802325581395348,"[6.0, 10.0, 23.0, 19.0, 34.0, 24.0]",4,"[49.47, 27.83, 4.689999999999998, 48.43000000000001]"
3D5G8J4N60VC6BUOCRVJ2Q8T7ZDTV4,A1DW9207C44SRI,3H0W84IWCBTKB5T43E6FQRFKNAJERS,row_0,0,0,8,2,13.230374971631358,26.349397590361445,"[13.0, 3.0, 1.0, 6.0, 5.0, 2.0]",4,"[16.53, 25.17, 13.689999999999998, 1.4300000000000068]"
3D5G8J4N60VC6BUOCRVJ2Q8T7ZDTV4,AG6OSVX8E7KS5,3N4BPTXIPZJFDXDV3UCNTXF9E7LKUQ,row_0,0,0,6,4,10.088306689185098,35.77906976744186,"[17.0, 30.0, 21.0, 15.0, 12.0, 8.0]",4,"[66.47, 25.83, 2.3100000000000023, 45.43000000000001]"
3D5G8J4N60VC6BUOCRVJ2Q8T7ZDTV4,A16C4LDFTE05UI,3OB0CAO758G5SGWS7A6FJQ5UIDFYHJ,row_0,0,0,6,2,18.599564678464215,12.847058823529412,"[46.0, 35.0, 13.0, 55.0, 5.0, 28.0]",4,"[44.47, 12.170000000000002, 14.689999999999998, 33.43000000000001]"
3D5G8J4N60VC6BUOCRVJ2Q8T7ZDTV4,ACI8PUCF5OPDC,3R6BYFZZQY3WEFFC7OWDXRM80R2XF6,row_0,0,0,29,11,20.663877604871132,28.532258064516128,"[4.0, 35.0, 6.0, 1.0, 2.0]",4,"[9.530000000000001, 5.829999999999998, 26.310000000000002, 0.5699999999999932]"
3VZYA8PIUEPUS8II8YPWEHCPX0F50Y,A2ZG5ROB13SG36,3EO896NRBNM520SOL4M1NMTUH6XTJX,row_0,0,0,6,45,16.233807508393653,32.08139534883721,"[28.0, 30.0, 34.0, 38.0, 20.0, 31.0]",4,"[38.47, 55.83, 11.310000000000002, 14.430000000000007]"
3VZYA8PIUEPUS8II8YPWEHCPX0F50Y,A16C4LDFTE05UI,3II4UPYCPAYF7Y04U46VFJNURDIQDE,row_0,0,0,6,3,22.132721371923605,10.069767441860465,"[39.0, 11.0, 8.0, 48.0, 41.0, 24.0]",4,"[44.47, 26.83, 9.310000000000002, 25.430000000000007]"
3D17ECOUP4MRLIGWQY53DPXFOWU137,AG6OSVX8E7KS5,36NEMU28Y64NVP23J644QYSAOSOWM3,row_0,0,0,8,3,10.042629415352518,31.132530120481928,"[11.0, 15.0, 16.0, 15.0, 36.0, 16.0, 22.0]",4,"[57.47, 33.83, 8.689999999999998, 31.430000000000007]"
3D17ECOUP4MRLIGWQY53DPXFOWU137,A16C4LDFTE05UI,3GU1KF0O59S1SP15GV00KO9KJVABPP,row_0,0,0,6,3,15.580992768117776,15.552941176470588,"[15.0, 44.0, 22.0, 6.0, 4.0, 12.0]",4,"[33.47, 17.83, 3.3100000000000023, 17.430000000000007]"
