WorkerId,AssignmentId,Reasons,Rejections
A36HN50WA7RGAZ,35BLDD71JXOAF71H8LP2CY55SYKVZ7/35BLDD71JXOAF71H8LP2CY55SYKVZ7/35BLDD71JXOAF71H8LP2CY55SYKVZ7,"Too many unset video ratings (31 > 18)Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",3
A2ZM1X4W5OBSRW,30JNVC0OS0BWJE56G0PL642SFGXHQI/30JNVC0OS0BWJE56G0PL642SFGXHQI/30JNVC0OS0BWJE56G0PL642SFGXHQI,"Too many unset video ratings (31 > 18)Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",3
AK84D0JFR31KS,3K5TEWLKHM2OKHC78H1GC32FWRMVIQ/3K5TEWLKHM2OKHC78H1GC32FWRMVIQ/3K5TEWLKHM2OKHC78H1GC32FWRMVIQ,"Too many unset video ratings (31 > 18)Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",3
A3IYWGIWOCNTZZ,33M4IA01R7STH5KLYJW7EG0RZS8XRI/33M4IA01R7STH5KLYJW7EG0RZS8XRI/33M4IA01R7STH5KLYJW7EG0RZS8XRI,"Too many unset video ratings (30 > 18) | all slider ratings are very similar, the slider moved to same range of scores.Too many unset video ratings (30 > 18) | all slider ratings are very similar, the slider moved to same range of scores.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | all slider ratings are very similar, the slider moved to same range of scores.",3
AX8D3L76H0JR7,3I7DHKZYHERNCWV21IDI58VO35BF5J/3I7DHKZYHERNCWV21IDI58VO35BF5J/3I7DHKZYHERNCWV21IDI58VO35BF5J,"Too many unset video ratings (31 > 18) | The scores for repeated videos are not consistent (4 > 3)Too many unset video ratings (31 > 18) | The scores for repeated videos are not consistent (4 > 3)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for repeated videos are not consistent.",3
A10FCQ7R6OGXF8,3ZAK8W07JV5D076RZ125AD00WNZ0U8/3QECW5O0L8SXV1D3W2I7MCAPUEW5TU/3QECW5O0L8SXV1D3W2I7MCAPUEW5TU/3QECW5O0L8SXV1D3W2I7MCAPUEW5TU,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Minor Artifacts Present, Immersion=Low level of immersion with count=52Too many unset video ratings (31 > 18)Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",4
A52BF5BI5VPTZ,31QTRG6Q3K4X5XUGQNEKSZ7LZ59PYW/374TNBHA92MI59VVQ0T9S4XV41UQYN/39PAAFCOEDRETVSI2T0KQA4O752VT1/39PAAFCOEDRETVSI2T0KQA4O752VT1/39PAAFCOEDRETVSI2T0KQA4O752VT1,"Too many unset video ratings (14 > 10)Too many unset video ratings (32 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",5
A30TJER6AVBL34,3NGI5ARFUKW0FRJDEY7BECWBTVBP1W/3JRJSWSMR8CSS382SO5J8TC4D7ZE32/3NGI5ARFUKW0FRJDEY7BECWBTVBP1W/3JRJSWSMR8CSS382SO5J8TC4D7ZE32/3NGI5ARFUKW0FRJDEY7BECWBTVBP1W/3JRJSWSMR8CSS382SO5J8TC4D7ZE32,"Too many unset video ratings (31 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings (31 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",6
A38WTWM6YX9KHF,3V5Q80FXJOI0XNWMZ4AI6S3FG9F234/3RWE2M8QX8105HMI20QJWI86ONBN00/3V5Q80FXJOI0XNWMZ4AI6S3FG9F234/3RWE2M8QX8105HMI20QJWI86ONBN00/3V5Q80FXJOI0XNWMZ4AI6S3FG9F234/3RWE2M8QX8105HMI20QJWI86ONBN00,"Too many unset video ratings (31 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings (31 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",6
A3BX8KC42AB9VQ,3QL2OFSMAX9KZ9HYEGJ3RJA7XFWCNC/3QL2OFSMAX9KZ9HYEGJ3RJA7XFWCNC/3QL2OFSMAX9KZ9HYEGJ3RJA7XFWCNC/3X4MXAO0C7FES5FVOE0LCXMKQQJRW0/3X4MXAO0C7FES5FVOE0LCXMKQQJRW0/3X4MXAO0C7FES5FVOE0LCXMKQQJRW0,"Too many unset video ratings (30 > 18) | The scores for repeated videos are not consistent (4 > 3)Too many unset video ratings (30 > 18) | The scores for repeated videos are not consistent (4 > 3)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for repeated videos are not consistent.Too many unset video ratings (31 > 18)Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",6
