AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
3TXMY6UCB5F526UQU8BKVD5C2OJCQV,3P7RGTLO744TB4137NQV5C7K2R4KA0,A2DLHL9JJ9EPNA,row_0,0,,Did not wear lens
3TYCR1GOU3A7J2PNUHNWPP73104LZ0,3P7RGTLO744TB4137NQV5C7K2R4KA0,A2ZP04QFWRRV69,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
3KWTYT088RU9CO5YNTGG0L0801Y5LF,338GLSUI5T2MVEVJNCLPAZ9LG1USF2,A2V2K38M97Q5KZ,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | all slider ratings are very similar, the slider moved to same range of scores."
3Q8GYXHFFGTG9KBSAGNHX2AL6SH5CW,338GLSUI5T2MVEVJNCLPAZ9LG1USF2,A1H8ESOKEFTFMQ,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion"
3U0SRXB7D4WO5B6HWD9YGE9TXELRNF,338GLSUI5T2MVEVJNCLPAZ9LG1USF2,AP4LB7P4K7M9L,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3Q8GYXHFFGTG9KBSAGNHX2AL6TGC54,3VZYA8PIUEPUS8II8YPWEHCPWFY055,A1LLKRWUMCKJFP,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | Low standard deviation of slider ratings, the slider was not moved much."
3QL2OFSMAX9KZ9HYEGJ3RJA7XFWCNC,3VZYA8PIUEPUS8II8YPWEHCPWFY055,A3BX8KC42AB9VQ,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for repeated videos are not consistent."
3U84XHCDJ34BLUI2OPOF385SFF14ZK,3VZYA8PIUEPUS8II8YPWEHCPWFY055,AOK9OY3G5D6GX,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3UWN2HHPVPW06Q6UB2936OEPJGOSNO,3VZYA8PIUEPUS8II8YPWEHCPWFY055,A249YEMF3IOF8F,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3W2LOLRXM26NX5LEZ0HIOMSP3LIKR9,3VZYA8PIUEPUS8II8YPWEHCPWFY055,A1SGTL6LGLW4DK,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3B3WTRP3E2TMCPL2GDBSX561GXF92A,3XQ4XW3OEZ32UKJ7ZH6IQGFW7XQ2ST,AP4LB7P4K7M9L,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3BGYGHDBCOBBC503V4WDNIYNAR522B,3XQ4XW3OEZ32UKJ7ZH6IQGFW7XQ2ST,AFFXVHHBUWW4D,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion"
3P4RDNWNEWXFTMCDRSNX9FRL1ZGJIK,3XQ4XW3OEZ32UKJ7ZH6IQGFW7XQ2ST,A333V86F5CXIE9,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
3X4JMASXDD0Y48XLZALA5N8C7ZM0BF,3XQ4XW3OEZ32UKJ7ZH6IQGFW7XQ2ST,A1QA776LKNBK9C,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser."
