WorkerId,AssignmentId,Reasons,Rejections
A2DLHL9JJ9EPNA,3TXMY6UCB5F526UQU8BKVD5C2OJCQV/3TXMY6UCB5F526UQU8BKVD5C2OJCQV/3TXMY6UCB5F526UQU8BKVD5C2OJCQV,Did not wear lensDid not wear lensDid not wear lens,3
A2ZP04QFWRRV69,3TYCR1GOU3A7J2PNUHNWPP73104LZ0/3TYCR1GOU3A7J2PNUHNWPP73104LZ0/3TYCR1GOU3A7J2PNUHNWPP73104LZ0,"all slider ratings are very similar, the slider moved to same range of scores.all slider ratings are very similar, the slider moved to same range of scores.all slider ratings are very similar, the slider moved to same range of scores.",3
A2V2K38M97Q5KZ,3KWTYT088RU9CO5YNTGG0L0801Y5LF/3KWTYT088RU9CO5YNTGG0L0801Y5LF/3KWTYT088RU9CO5YNTGG0L0801Y5LF,"Too many unset video ratings (29 > 18) | all slider ratings are very similar, the slider moved to same range of scores.Too many unset video ratings (29 > 18) | all slider ratings are very similar, the slider moved to same range of scores.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | all slider ratings are very similar, the slider moved to same range of scores.",3
A1H8ESOKEFTFMQ,3Q8GYXHFFGTG9KBSAGNHX2AL6SH5CW/3Q8GYXHFFGTG9KBSAGNHX2AL6SH5CW/3Q8GYXHFFGTG9KBSAGNHX2AL6SH5CW,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=66Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=66Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion",3
A3BX8KC42AB9VQ,3QL2OFSMAX9KZ9HYEGJ3RJA7XFWCNC/3QL2OFSMAX9KZ9HYEGJ3RJA7XFWCNC/3QL2OFSMAX9KZ9HYEGJ3RJA7XFWCNC,"Too many unset video ratings (30 > 18) | The scores for repeated videos are not consistent (4 > 3)Too many unset video ratings (30 > 18) | The scores for repeated videos are not consistent (4 > 3)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for repeated videos are not consistent.",3
AOK9OY3G5D6GX,3U84XHCDJ34BLUI2OPOF385SFF14ZK/3U84XHCDJ34BLUI2OPOF385SFF14ZK/3U84XHCDJ34BLUI2OPOF385SFF14ZK,"Too many unset video ratings (30 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",3
A249YEMF3IOF8F,3UWN2HHPVPW06Q6UB2936OEPJGOSNO/3UWN2HHPVPW06Q6UB2936OEPJGOSNO/3UWN2HHPVPW06Q6UB2936OEPJGOSNO,"Too many unset video ratings (30 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",3
A1SGTL6LGLW4DK,3W2LOLRXM26NX5LEZ0HIOMSP3LIKR9/3W2LOLRXM26NX5LEZ0HIOMSP3LIKR9/3W2LOLRXM26NX5LEZ0HIOMSP3LIKR9,"Too many unset video ratings (30 > 18)Too many unset video ratings (30 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",3
AFFXVHHBUWW4D,3BGYGHDBCOBBC503V4WDNIYNAR522B/3BGYGHDBCOBBC503V4WDNIYNAR522B/3BGYGHDBCOBBC503V4WDNIYNAR522B,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=66Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=66Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion",3
A1QA776LKNBK9C,3FTOP5WAS6F4MRVXN2YR3BRPETO0J6/3X4JMASXDD0Y48XLZALA5N8C7ZM0BF/3X4JMASXDD0Y48XLZALA5N8C7ZM0BF/3X4JMASXDD0Y48XLZALA5N8C7ZM0BF,"Too many unset video ratings (31 > 18)Too many unset video ratings (31 > 18)Too many unset video ratings (31 > 18)Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser.",4
