HIT_ID,Worker_ID,Assignment_ID,Sample_Row_Name,Sample_Row_Index,Unique_HIT_Index,Unset,Stalls,ConsSD,DiffSD,repeatDiffs,Goldcount,goldDiffs
3ZQA3IO321IG779I9WPV1SVQJKC1OI,A12KQGDA5YYCW7,3FE2ERCC0OZLBJQEK05MQ89JQ1RPOJ,row_0,0,0,6,2,18.59699723510659,27.43010752688172,"[9.0, 10.0, 0.0, 9.0, 1.0, 9.0]",4,"[15.530000000000001, 14.170000000000002, 0.6899999999999977, 7.569999999999993]"
3ZQA3IO321IG779I9WPV1SVQJKC1OI,APSDAX4FC0920,3K9FOBBF38AD2DB4RTC2U20UVGQLN5,row_0,0,0,33,0,21.29675364876843,20.476923076923075,"[5.0, 37.0, 30.0, 32.0, 14.0, 6.0, 91.0]",4,"[5.469999999999999, 5.170000000000002, 30.689999999999998, 42.43000000000001]"
3ZQA3IO321IG779I9WPV1SVQJKC1OI,AZ7VRPEVTCAIP,3P59JYT77CB5W4UGEJG9O57DE0MT2U,row_0,0,0,6,8,15.363315030370094,27.043010752688172,"[1.0, 10.0, 0.0, 1.0, 8.0, 12.0]",4,"[10.530000000000001, 17.17, 9.689999999999998, 1.4300000000000068]"
38B7Q9C296W87669DDIUZYRIWW6697,A2ATPVV665TR66,369J354OG41P90RBHLT5FZ9049FG6K,row_0,0,0,5,4,22.3986108615725,28.56989247311828,"[13.0, 8.0, 14.0, 17.0, 2.0]",4,"[2.469999999999999, 25.17, 13.689999999999998, 3.569999999999993]"
38B7Q9C296W87669DDIUZYRIWW6697,AVNYN96Q8S1NW,3YHH42UU626AHHJXQNA4JQ4HNOU0LQ,row_0,0,0,6,1,27.779698395852037,38.096774193548384,"[0.0, 0.0, 10.0, 6.0, 5.0, 21.0]",4,"[3.530000000000001, 37.17, 5.689999999999998, 7.569999999999993]"
3N7PQ0KLJVGQ5JA82M0IK9G9D2KE3J,A3HQAMMI4698RG,34S6N1K20MALSHPTOVHPPI3Y951HLE,row_0,0,0,6,0,21.591344300152073,28.27956989247312,"[4.0, 28.0, 1.0, 3.0, 15.0, 34.0]",4,"[7.530000000000001, 29.17, 25.689999999999998, 84.43]"
3N7PQ0KLJVGQ5JA82M0IK9G9D2KE3J,AK1LS2LT9U0O0,3OVR4I9UTGA272HB1T52CFTOE6R4QT,row_0,0,0,6,2,16.600263138579734,28.451612903225808,"[15.0, 6.0, 14.0, 7.0, 29.0, 6.0]",4,"[11.530000000000001, 37.17, 27.310000000000002, 7.569999999999993]"
3CZH926SJ25BNFTC2051UE8FR2GE44,A1HCG3H9LC6ZPQ,3BEFOD78XXKBMNJJ90YLV69J45U4M6,row_0,0,0,6,0,15.56750115302329,28.903225806451612,"[3.0, 2.0, 33.0, 4.0, 6.0, 28.0]",4,"[18.53, 37.17, 27.310000000000002, 7.569999999999993]"
3CZH926SJ25BNFTC2051UE8FR2GE44,ASAMJC3EOZ9XE,3GD6L00D4JOUUOM0MIFJX82GSLK1MQ,row_0,0,0,6,1,18.702247937830474,26.365591397849464,"[7.0, 5.0, 24.0, 5.0, 1.0, 9.0]",4,"[4.469999999999999, 18.17, 29.689999999999998, 14.430000000000007]"
3CZH926SJ25BNFTC2051UE8FR2GE44,AK1LS2LT9U0O0,3IXQG4FA3KPG02LYZ643YY95EXVB99,row_0,0,0,6,1,14.77584470590556,27.752688172043012,"[2.0, 6.0, 12.0, 11.0, 12.0, 3.0]",4,"[18.53, 37.17, 27.310000000000002, 7.569999999999993]"
3CZH926SJ25BNFTC2051UE8FR2GE44,A2XJH3WC02RMXQ,3KB8R4ZV25YVFC86DCADQFVSICEBGS,row_0,0,0,6,0,23.83256622474755,27.72043010752688,"[35.0, 32.0, 8.0, 1.0, 37.0, 36.0]",4,"[9.530000000000001, 0.8299999999999983, 19.310000000000002, 0.5699999999999932]"
