AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
3FE2ERCC0OZLBJQEK05MQ89JQ1RPOJ,3ZQA3IO321IG779I9WPV1SVQJKC1OI,A12KQGDA5YYCW7,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3K9FOBBF38AD2DB4RTC2U20UVGQLN5,3ZQA3IO321IG779I9WPV1SVQJKC1OI,APSDAX4FC0920,row_0,0,,"Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The scores for repeated videos are not consistent."
3P59JYT77CB5W4UGEJG9O57DE0MT2U,3ZQA3IO321IG779I9WPV1SVQJKC1OI,AZ7VRPEVTCAIP,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
369J354OG41P90RBHLT5FZ9049FG6K,38B7Q9C296W87669DDIUZYRIWW6697,A2ATPVV665TR66,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3YHH42UU626AHHJXQNA4JQ4HNOU0LQ,38B7Q9C296W87669DDIUZYRIWW6697,AVNYN96Q8S1NW,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion"
34S6N1K20MALSHPTOVHPPI3Y951HLE,3N7PQ0KLJVGQ5JA82M0IK9G9D2KE3J,A3HQAMMI4698RG,row_0,0,,The scores for golden videos are not consistent with the true scores.
3OVR4I9UTGA272HB1T52CFTOE6R4QT,3N7PQ0KLJVGQ5JA82M0IK9G9D2KE3J,AK1LS2LT9U0O0,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3BEFOD78XXKBMNJJ90YLV69J45U4M6,3CZH926SJ25BNFTC2051UE8FR2GE44,A1HCG3H9LC6ZPQ,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3GD6L00D4JOUUOM0MIFJX82GSLK1MQ,3CZH926SJ25BNFTC2051UE8FR2GE44,ASAMJC3EOZ9XE,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
3IXQG4FA3KPG02LYZ643YY95EXVB99,3CZH926SJ25BNFTC2051UE8FR2GE44,AK1LS2LT9U0O0,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3KB8R4ZV25YVFC86DCADQFVSICEBGS,3CZH926SJ25BNFTC2051UE8FR2GE44,A2XJH3WC02RMXQ,row_0,0,,"The scores for repeated videos are not consistent. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
