WorkerId,AssignmentId,Reasons,Rejections
A8LBBPY53A3O3,3TE3O8574RZSGPHOAUBEOQ6VPAJ2R9/3TE3O8574RZSGPHOAUBEOQ6VPAJ2R9/3TE3O8574RZSGPHOAUBEOQ6VPAJ2R9/3TE3O8574RZSGPHOAUBEOQ6VPAJ2R9/3TE3O8574RZSGPHOAUBEOQ6VPAJ2R9,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=31Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=31Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=31Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=31Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=31",5.0
ACI8PUCF5OPDC,3YDTZAI2XO7EQYXUGEFNBELG5Q414R/3YDTZAI2XO7EQYXUGEFNBELG5Q414R/3YDTZAI2XO7EQYXUGEFNBELG5Q414R/3YDTZAI2XO7EQYXUGEFNBELG5Q414R/3YDTZAI2XO7EQYXUGEFNBELG5Q414R,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=High level of immersion with count=25Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=High level of immersion with count=25Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=High level of immersion with count=25Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=High level of immersion with count=25Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=High level of immersion with count=25",5.0
A2JKETV64OU7DY,33NF62TLYAT6ZH21RV89MV6YWTNJKW/33NF62TLYAT6ZH21RV89MV6YWTNJKW/33NF62TLYAT6ZH21RV89MV6YWTNJKW/33NF62TLYAT6ZH21RV89MV6YWTNJKW/33NF62TLYAT6ZH21RV89MV6YWTNJKW,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=22Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=22Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=22Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=22Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=22",5.0
AFT6VDMD6VGDG,37WLF8U1XGHUBMNU7CEKDR1TANWK6K/37WLF8U1XGHUBMNU7CEKDR1TANWK6K/37WLF8U1XGHUBMNU7CEKDR1TANWK6K/37WLF8U1XGHUBMNU7CEKDR1TANWK6K/37WLF8U1XGHUBMNU7CEKDR1TANWK6K/37WLF8U1XGHUBMNU7CEKDR1TANWK6K/37WLF8U1XGHUBMNU7CEKDR1TANWK6K/37WLF8U1XGHUBMNU7CEKDR1TANWK6K,"Too many unset video ratings (13 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=60Too many unset video ratings (13 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=60Too many unset video ratings (13 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=60Too many unset video ratings (13 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=60Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=60Too many unset video ratings (13 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=60Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=60Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=60",8.0
A3KAF6CU2BYVLG,3LEIZ60CEAQCI0OE5KK6KGG835BZ95/3LEIZ60CEAQCI0OE5KK6KGG835BZ95/3LEIZ60CEAQCI0OE5KK6KGG835BZ95/3LEIZ60CEAQCI0OE5KK6KGG835BZ95/3LEIZ60CEAQCI0OE5KK6KGG835BZ95/3LEIZ60CEAQCI0OE5KK6KGG835BZ95/3LEIZ60CEAQCI0OE5KK6KGG835BZ95/3LEIZ60CEAQCI0OE5KK6KGG835BZ95/3LEIZ60CEAQCI0OE5KK6KGG835BZ95/3LEIZ60CEAQCI0OE5KK6KGG835BZ95,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=39Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=39Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=39Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=39Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=39Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=39Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=39Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=39Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=39Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=39",10.0
A3T6VDT9HQOV3N,33C7UALJWCPF9ZKWSH50SQ1L56W81N/33C7UALJWCPF9ZKWSH50SQ1L56W81N/33C7UALJWCPF9ZKWSH50SQ1L56W81N/33C7UALJWCPF9ZKWSH50SQ1L56W81N/33C7UALJWCPF9ZKWSH50SQ1L56W81N/33C7UALJWCPF9ZKWSH50SQ1L56W81N/33C7UALJWCPF9ZKWSH50SQ1L56W81N/33C7UALJWCPF9ZKWSH50SQ1L56W81N/33C7UALJWCPF9ZKWSH50SQ1L56W81N/33C7UALJWCPF9ZKWSH50SQ1L56W81N,"Too many unset video ratings (15 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=35Too many unset video ratings (15 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=35Too many unset video ratings (15 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=35Too many unset video ratings (15 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=35Too many unset video ratings (15 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=35Too many unset video ratings (15 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=35Too many unset video ratings (15 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=35Too many unset video ratings (15 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=35Too many unset video ratings (15 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=35Too many unset video ratings (15 > 8) | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=35",10.0
A1QA776LKNBK9C,3RKNTXVS4DPAKMAUCX8GMFEJ7D6A44/3RKNTXVS4DPAKMAUCX8GMFEJ7D6A44/3RKNTXVS4DPAKMAUCX8GMFEJ7D6A44/3RKNTXVS4DPAKMAUCX8GMFEJ7D6A44/3RKNTXVS4DPAKMAUCX8GMFEJ7D6A44/3RKNTXVS4DPAKMAUCX8GMFEJ7D6A44/3RKNTXVS4DPAKMAUCX8GMFEJ7D6A44/3RKNTXVS4DPAKMAUCX8GMFEJ7D6A44/3RKNTXVS4DPAKMAUCX8GMFEJ7D6A44/3RKNTXVS4DPAKMAUCX8GMFEJ7D6A44,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=41Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=41Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=41Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=41Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=41Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=41Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=41Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=41Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=41Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=41",10.0
A2FP41BSPG0Y4A,3VNXK88KL39V9GJ44NV3ZA3CGN59V2/3HYA4D453IAVDZCFJZBK71SCMNDF2Y/3VNXK88KL39V9GJ44NV3ZA3CGN59V2/3HYA4D453IAVDZCFJZBK71SCMNDF2Y/3VNXK88KL39V9GJ44NV3ZA3CGN59V2/3HYA4D453IAVDZCFJZBK71SCMNDF2Y/3VNXK88KL39V9GJ44NV3ZA3CGN59V2/3HYA4D453IAVDZCFJZBK71SCMNDF2Y/3VNXK88KL39V9GJ44NV3ZA3CGN59V2/3HYA4D453IAVDZCFJZBK71SCMNDF2Y,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=48Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=33Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=48Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=33Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=48Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=33Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=48Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=33Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=48Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=33",10.0
A25KTR0P53BGPW,34Z02EIMJJ4Y0UR2ZWCV5HEYEQE0T2/34Z02EIMJJ4Y0UR2ZWCV5HEYEQE0T2/34Z02EIMJJ4Y0UR2ZWCV5HEYEQE0T2/34Z02EIMJJ4Y0UR2ZWCV5HEYEQE0T2/34Z02EIMJJ4Y0UR2ZWCV5HEYEQE0T2/34Z02EIMJJ4Y0UR2ZWCV5HEYEQE0T2/34Z02EIMJJ4Y0UR2ZWCV5HEYEQE0T2/34Z02EIMJJ4Y0UR2ZWCV5HEYEQE0T2/34Z02EIMJJ4Y0UR2ZWCV5HEYEQE0T2/34Z02EIMJJ4Y0UR2ZWCV5HEYEQE0T2,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=47Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=47Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=47Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=47Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=47Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=47Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=47Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=47Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=47Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=47",10.0
A1Y0ABOUJUMCWW,3XLBSAQ90V384H0LQNMM6KP27007ZJ/3XLBSAQ90V384H0LQNMM6KP27007ZJ/3XLBSAQ90V384H0LQNMM6KP27007ZJ/3XLBSAQ90V384H0LQNMM6KP27007ZJ/3XLBSAQ90V384H0LQNMM6KP27007ZJ/3XLBSAQ90V384H0LQNMM6KP27007ZJ/3XLBSAQ90V384H0LQNMM6KP27007ZJ/3XLBSAQ90V384H0LQNMM6KP27007ZJ/3XLBSAQ90V384H0LQNMM6KP27007ZJ/3XLBSAQ90V384H0LQNMM6KP27007ZJ,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=26Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=26Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=26Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=26Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=26Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=26Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=26Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=26Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=26Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=26",10.0
