WorkerId,Value
A16J2CW30USNJI,0
ARDWEH44JGLLM,0
A2GPQMBH0QNJ0J,0
A1477E54Q7AA4J,0
A3PFV1UMF7FJ6S,0
A2XSHWY53BSMV2,0
A34D1LAUUQZCRT,0
A1N63NKTHGO2TF,0
A32YOD79DL837P,0
A9O1U0B4GS6UR,0
A365E9HTM3WK5B,0
A4M2H0ONHCMC,0
A1689LPUF6HS1A,0
ASFCKRTAQMR2J,0
A12KQGDA5YYCW7,0
A1L5MD62BMOXFK,0
AF3LEU0Z2EMH4,0
A16MEV9DI9VMAW,0
AZA7SZX07VZ38,0
A2SKY317RZ3NCS,0
AXZJKFM3BSX5Y,0
A1JDPMVFB8HNMH,0
A1KLLYT0ITXDK4,0
A1H8ESOKEFTFMQ,0
ABKYJJD0ZK291,0
A1JG342PWI2PTC,0
A2ZM1X4W5OBSRW,0
A1GQKCTY2N75DH,0
A1QO9CJ6KFDWQJ,0
A3AFX2N59UHC3Z,0
AS59SIV0342LA,0
A3E3M7E01VRNE,0
A33LWNBC9GCO0D,0
A2H1UFKV8FSTV2,0
A17ZITDHO5KCH5,0
AFRA8WYVL1DJ7,0
A1MZFQNLOZ0LIH,0
A1SMWIBTQ2AESU,0
A1ZL17KIP85OLV,0
A1JFGI5XJYYR3A,0
A1KAYSB7LMX4FN,0
