AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
3TYCR1GOU3A7J2PNUHNWPP731RBLZP,3BKZLF991PQGIPX10YO84K104MXYQA,ARDWEH44JGLLM,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
37C0GNLMI6UMXGHKFVSX9E63NEID6G,3BKZLF991PQGIPX10YO84K104MXYQA,A1477E54Q7AA4J,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
3VJ40NV2R9EJ3BJL1HE6VIAGB07OT6,3BKZLF991PQGIPX10YO84K104MXYQA,A3PFV1UMF7FJ6S,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3MYYFCXHKUYBUDNXYX0QI1PM4F5G4L,3BKZLF991PQGIPX10YO84K104MXYQA,A1N63NKTHGO2TF,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3S96KQ6IADVSZESWB80QKOYH7M7TDL,3BKZLF991PQGIPX10YO84K104MXYQA,A32YOD79DL837P,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion"
3VELCLL3HBAOOEUJ0VB62II7RG7F1K,30IRMPJWEPALALNK9YCH02WU2TQRK9,A9O1U0B4GS6UR,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
37XITHEITN05E79Q7N0K03FHY1IRCQ,30IRMPJWEPALALNK9YCH02WU2TQRK9,A3PFV1UMF7FJ6S,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
384PI804YJSXLUENAW75VCICBEVS0D,30IRMPJWEPALALNK9YCH02WU2TQRK9,A4M2H0ONHCMC,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
3XIQGXAUN3ZJZM06P5Y19Z9RY73X7Q,30IRMPJWEPALALNK9YCH02WU2TQRK9,A1689LPUF6HS1A,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion"
38F71OA9HKNLK3G8THU4MA6APRNMFK,30IRMPJWEPALALNK9YCH02WU2TQRK9,A1477E54Q7AA4J,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
3F6KKYWMO2SU41NCECEEBPSPI4WNDP,3X2LT8FDIM96NG25Z3PKXWVKZ8C8WB,A16MEV9DI9VMAW,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3S96KQ6IADVSZESWB80QKOYH7MSDTQ,3X2LT8FDIM96NG25Z3PKXWVKZ8C8WB,A1JDPMVFB8HNMH,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
3A1COHJ8OAMQDA5AU68LKDHSL118H6,34YWR3PJ3Y13UR2SE48R6039PC60X9,A1477E54Q7AA4J,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
3JWH6J9IAJ41P4PS0GN8GZ4PFJKNBI,34YWR3PJ3Y13UR2SE48R6039PC60X9,A1QO9CJ6KFDWQJ,row_0,0,,The delays in video ratings are too high.
3XIQGXAUN3ZJZM06P5Y19Z9RY7M7XJ,34YWR3PJ3Y13UR2SE48R6039PC60X9,A3AFX2N59UHC3Z,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
3MB8LZR5C6KCU7Q1UGKM2AJQXITKLX,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,A9O1U0B4GS6UR,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
3D8YOU6SA5B8EIS61QIMJEAR9EFU69,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,AS59SIV0342LA,row_0,0,,The scores are not consistent across repeated videos.
32RIADZITJVEKIWOTXU77F8PSQBS4T,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,A1JDPMVFB8HNMH,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
3TXWC2NHOQHFHO20ASQYONJ5EIPS9P,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,ARDWEH44JGLLM,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
3OWEPKL0903ENSM2NZBSBXITWTBN7E,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,A3E3M7E01VRNE,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
3HVVDCPGU5JVXPNN74N4X98IPA1YTM,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,A2GPQMBH0QNJ0J,row_0,0,,The delays in video ratings are too high.
35GCEFQ6JWFQ3YZYOBJWT3DM15R3Z0,3PEG1BH7B4IYUE6VD1QR0NRQK7OBKH,A2H1UFKV8FSTV2,row_0,0,,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion"
32Z9ZLUT2CBTY2SQ1NXHHZ7S06UHO7,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,A16MEV9DI9VMAW,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3NPI0JQDBFW1OBVMGHRLKIF6L5LPT6,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,A3PFV1UMF7FJ6S,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3ZSY5X72OO26NW6TXS9BV39YNFVORE,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,ARDWEH44JGLLM,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
3AWETUDCATJ5T1HH9EQJX9FBKNCZIK,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,A12KQGDA5YYCW7,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3FPRZHYEQPY9UEUONEUT8X0QDUN3V2,3MGHRFQY3BGSUWS2J0UTPEAIRI00YF,A1477E54Q7AA4J,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
3R3YRB5GS6U91K49R3ZYZJCD5X5UAZ,3566S7OX63A9M1HJSA8TQ69VSBX71O,A365E9HTM3WK5B,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
3C6FJU71UHKAX22C79DE25UK8O8YUD,3566S7OX63A9M1HJSA8TQ69VSBX71O,A1QO9CJ6KFDWQJ,row_0,0,,The delays in video ratings are too high.
352YTHGRPM4PU9I8I3I8311NJF7H4A,3566S7OX63A9M1HJSA8TQ69VSBX71O,A1477E54Q7AA4J,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores. | Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Severe Artifacts Present, Immersion=Moderate level of immersion"
3PW9OPU9QHB4NKI7C0WZIZOIICG120,3566S7OX63A9M1HJSA8TQ69VSBX71O,A12KQGDA5YYCW7,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
