WorkerId,AssignmentId,Reasons,Rejections
A28HQQPBN2MUNR,3E4GGUZ1UZI6TL4TKA2HNEKHTZJK2P,The scores for repeated videos are not consistent (4 > 3),1.0
AL76RQMDB7YKY,3NQL1CS16IZAAHRCCZNJYRW3MCQYV9,Too many unset video ratings (30 > 24),1.0
AW338AT1TPG6H,3MH9DQ758N3ABBHCD3R8V5NG38ZUGO,Too many unset video ratings (30 > 24),1.0
A249YEMF3IOF8F,3UWN2HHPVPW06Q6UB2936OEPJGOSNO,Too many unset video ratings (30 > 24) | The scores for golden videos are not consistent with the true scores.,1.0
A2XSHWY53BSMV2,3PDJHANYLW739WMM1RBN0ZL1FL3H6F,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=56",1.0
A3DS9DP2JE8I4Z,30IQTZXKBBX5HB0M46DSUKZ4TTJX0F,Used phone or tablet,1.0
A2COHYO0JHGJKG,3F6HPJW4K4RXOLYA9OLKBPECGBE2WZ,Too many unset video ratings (30 > 24),1.0
A324C5L6JIMN16,3KXIR214JV7LFJFQZIF1GXVLUCH423,Too many unset video ratings (29 > 24),1.0
ACI8PUCF5OPDC,3R6BYFZZQY3WEFFC7OWDXRM80R2XF6,Too many unset video ratings (29 > 24),1.0
A22NKZMWCO24TN,3NVC2EB66HQQY8PTSPHDFW4KZSP3YD,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=51",1.0
A36CQIFWEDEECU,39K0FND3B86QOCZ0I18C89VJUNUMAH,The scores for golden videos are not consistent with the true scores.,1.0
AD9QQRANGJBO1,31HQ4X3T4J1AIQ39ZPTOTWA0F51LSX,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=52",1.0
A2MXK9L800TS11,3KJYX6QCN02KFSWDQZMGO4HF96CVJ3,Too many unset video ratings (30 > 24),1.0
A1M151WPTX57PC,3LEIZ60CEAQCI0OE5KK6KGG81DLZ9T,Used phone or tablet | Too many unset video ratings (30 > 24),1.0
ABKYJJD0ZK291,3WT783CTQ28IY0S1BQEU0OADGU5CBI,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=54",1.0
A1STTNTC1CU0DP,3L70J4KA07DNKITN5899PJ8PJCSADH,Too many unset video ratings (30 > 24) | The scores for repeated videos are not consistent (4 > 3),1.0
AFRA8WYVL1DJ7,3FQ5JJ513CF2I7TM6T01F2NF2SOKNO,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=54",1.0
AZBJ3AH4LMJW9,31T4R4OBPJ7VWOPBY92EVMOHZN47CL,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=51",1.0
A10FCQ7R6OGXF8,35DR22AR64B1Y3ZJNTVBWIXBTKFX3D,Too many unset video ratings (30 > 24),1.0
A3BHOWZ8A7Z2ZU,3634BBTX1FLZOKQH82WCUHZTBI3FI0,Did not wear lens | Too many unset video ratings (29 > 24),1.0
A3SMMI1Z1558QE,3UWN2HHPVPW06Q6UB2936OEPJMENSL,Too many unset video ratings (30 > 24) | The scores for golden videos are not consistent with the true scores.,1.0
A1DW9207C44SRI,3H0W84IWCBTKB5T43E6FQRFKNAJERS,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=52",1.0
A6G80VHTBZKXM,3RXCAC0YJIGCDEAZA0Q3ZD5R6A88G9,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=55",1.0
