WorkerId,AssignmentId,Reasons,Rejections
A10MZ295BEPUAG,3AWETUDCATJ5T1HH9EQJX9FBJLIZIL,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=Low level of immersion",1.0
ABVPW8753ZBJO,33FBRBDW7FQZW2UU8EUK9MKC8KGC87,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=56",1.0
AAWX7QFQUNM6D,3XUHV3NRWBP7QSM8W81I8T71JLS5HD,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=49",1.0
A3N9HNU9SOX3CC,3MD9PLUKL95X72S86U3B2HBS5K8NZL,"Used phone or tablet | Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion",1.0
AWR8O625EL9X9,3PJ71Z61SVTFN436X9BESMWWOQ091Q,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=41",1.0
A29NZ7VWC1JGU9,32M8BPYGBKD52KMCJM2UC2Z58VKIGB,"all slider ratings are very similar, the slider moved to same range of scores.",1.0
A13XXMDHOULEZ7,3GNCZX4519EW9FWDAH04PDPEXQZAPP,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=50",1.0
A1KAYSB7LMX4FN,3ZDAD0O1US46XKXD2812EV19M2ZXT2,Too many unset video ratings (31 > 18),1.0
A2CB9D65R9CY9A,3TU5ZICBS4S3Q34DDWVFTR9TC0GQ8R,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=No visible artifacts, Immersion=Moderate level of immersion with count=60",1.0
A2N6SUG2FS534I,3GNCZX4519EW9FWDAH04PDPEWE5AP6,Too many unset video ratings (31 > 18),1.0
AI1U3OZBEKZEC,3SB4CE2TKMM1IOY4W8ALJQBHYDIAXY,Too many unset video ratings (32 > 18),1.0
A2WJWZ2HVW9UJS,3WSELTNVSUTU17PKRY9OUNQBLHQATB,Too many unset video ratings (32 > 18),1.0
ABNTQ9OXGOJP0,3QEMNNSB3OQ51GVPY5XPFS6ZI3VD70,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=56",1.0
A3RJ8NZQ8BRTZM,3SNLUL3WPVEQX3VDOUOO8XSOZHVULO,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=59",1.0
AU4PTX44URN8D,3MX2NQ3YD0L4CIMN1CJ4BFVV6ZH5XN,Too many unset video ratings (32 > 18),1.0
A6G80VHTBZKXM,3RXCAC0YJIGCDEAZA0Q3ZD5R6A88G9,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=55",1.0
AQPFTUIJ0PW2N,3FQ5JJ513CF2I7TM6T01F2NF2MSKNG,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=52",1.0
A4LR95YJIE5IK,3YDGXNSEPQLW1YHFFZO2QO8OFV3481,Too many unset video ratings (32 > 18),1.0
A2FC99DDV5E9TW,3U5NZHP4MITBJ24RGNAW6ZCIAKBPHZ,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=59",1.0
AYVKWUHE8VHQ1,3PPTZCWAMHBIAZ50MMVS6B6XAVYQZE,Too many unset video ratings (31 > 18),1.0
A16MEV9DI9VMAW,3Y4W8Q93MQB7C6WLG305L6M2353DVW,Too many unset video ratings (31 > 18),1.0
A1UVGRTH55TZLH,3T111IHZ65H3G92NV3QTYDE9REF9RM,"all slider ratings are very similar, the slider moved to same range of scores.",1.0
A112Z00MCKPS6F,32Z9ZLUT2CBTY2SQ1NXHHZ7SZ4HOHW,Too many unset video ratings (31 > 18),1.0
A2YHXHRC7N7GJ,3PM8NZGV9P7T545LL4779QQM2V0XQO,Too many unset video ratings (31 > 18),1.0
