WorkerId,AssignmentId,Reasons,Rejections
A21PC6ZS98FGB5,3C5W7UE9D6H2KP7TTB0QSH6HT42XML/3C5W7UE9D6H2KP7TTB0QSH6HT42XML,The scores for repeated videos are not consistent (4 > 3)The scores for repeated videos are not consistent.,2
A391SHXY5FIDY5,3VBEN272NBQUWYP8OYW8G45SI3OSG0/3VBEN272NBQUWYP8OYW8G45SI3OSG0,The delays in video ratings are too high (41 > 40)The delays in video ratings are too high.,2
A2G95587OYD83D,3SB4CE2TKMM1IOY4W8ALJQBHZQ5XAZ/3SB4CE2TKMM1IOY4W8ALJQBHZQ5XAZ,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=61Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",2
AGG7X24FWDMEN,39ZSFO5CBZNK2D7DL9CBSIFWVT4UJ2/39ZSFO5CBZNK2D7DL9CBSIFWVT4UJ2,"all slider ratings are very similar, the slider moved to same range of scores.all slider ratings are very similar, the slider moved to same range of scores.",2
A2XSHWY53BSMV2,3QRYMNZ7GP81LQJ902ETGTABLY9TNJ/3QRYMNZ7GP81LQJ902ETGTABLY9TNJ,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=58Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion",2
A34H5VDE6B62VN,3M0BCWMB9MNRCYY6SHEVCIHG85VBWO/3M0BCWMB9MNRCYY6SHEVCIHG85VBWO,The scores for repeated videos are not consistent (4 > 3)The scores for repeated videos are not consistent.,2
A1O9PMTIIVGDEW,3E1QT0TDGG0Q95GU0OQ6KPI7LOBI8O/3E1QT0TDGG0Q95GU0OQ6KPI7LOBI8O,The delays in video ratings are too high (72 > 40)The delays in video ratings are too high.,2
A1QO9CJ6KFDWQJ,3EFE17QCS3W8WUKJ84EQ14HTX31SHZ/3EFE17QCS3W8WUKJ84EQ14HTX31SHZ,The delays in video ratings are too high (63 > 40)The delays in video ratings are too high.,2
AK4947CIG17B5,3TXD01ZLEV8UZVOSI2P7MGQDDXW4U5/3TXD01ZLEV8UZVOSI2P7MGQDDXW4U5,The delays in video ratings are too high (57 > 40)The delays in video ratings are too high.,2
A14PLK0T7QT3ZG,3YW4XOSQLHCD7WR9VK65OIJA1C91UA/3YW4XOSQLHCD7WR9VK65OIJA1C91UA,The delays in video ratings are too high (65 > 40)The delays in video ratings are too high.,2
A33UXG9L5A5H7H,3Z7EFSHGO05PB3V2GM6CPL15ZSMCXA/3Z7EFSHGO05PB3V2GM6CPL15ZSMCXA,"all slider ratings are very similar, the slider moved to same range of scores.all slider ratings are very similar, the slider moved to same range of scores.",2
A3FAGQU5JVU4HX,3RANCT1ZW68EKU91XHZUUUWJMDJUBI/3A9AA95AUNDZ39KWFL9NH29S5A45PG/3A9AA95AUNDZ39KWFL9NH29S5A45PG,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=Low level of immersionThe delays in video ratings are too high (73 > 40)The delays in video ratings are too high.",3
A19JFVFPZLO013,3GU1KF0O59S1SP15GV00KO9KF7CBPB/3GU1KF0O59S1SP15GV00KO9KF7CBPB/3GU1KF0O59S1SP15GV00KO9KF7CBPB/3VBEN272NBQUWYP8OYW8G45SI51SGH/3VBEN272NBQUWYP8OYW8G45SI51SGH,The delays in video ratings are too high (62 > 40)The delays in video ratings are too high (62 > 40)The delays in video ratings are too high.The delays in video ratings are too high (64 > 40)The delays in video ratings are too high.,5
AF1OK4YPM4S9P,3QY5DC2MYIB4XBLH2JLQDKN42LSUF2/3QY5DC2MYIB4XBLH2JLQDKN42LSUF2/3QY5DC2MYIB4XBLH2JLQDKN42LSUF2/37ZHEEHM7ND7JOTS5GRD2JKNRKV739/37ZHEEHM7ND7JOTS5GRD2JKNRKV739,The scores for repeated videos are not consistent (4 > 3)The scores for repeated videos are not consistent (4 > 3)The scores for repeated videos are not consistent.The scores for golden videos are not consistent with the true scores.The scores for golden videos are not consistent with the true scores.,5
A2A81MBSJDI1MI,3T111IHZ65H3G92NV3QTYDE9SQPR93/3T111IHZ65H3G92NV3QTYDE9SQPR93/3T111IHZ65H3G92NV3QTYDE9SQPR93/3R2UR8A0J17QKSS56RF3KLVMO50XOL/3R2UR8A0J17QKSS56RF3KLVMO50XOL,The scores for repeated videos are not consistent (4 > 3) | The delays in video ratings are too high (63 > 40)The scores for repeated videos are not consistent (4 > 3) | The delays in video ratings are too high (63 > 40)The scores for repeated videos are not consistent. | The delays in video ratings are too high.The delays in video ratings are too high (62 > 40)The delays in video ratings are too high.,5
A1ZALFX17G0DV9,3KGTPGBS7OCKWH95EO6JT1TFTH4U2Z/3KGTPGBS7OCKWH95EO6JT1TFTH4U2Z/3KGTPGBS7OCKWH95EO6JT1TFTH4U2Z/3EJPLAJKFD7P0HMG7DHU06P6B4M6ZI/3EJPLAJKFD7P0HMG7DHU06P6B4M6ZI,"The delays in video ratings are too high (54 > 40)The delays in video ratings are too high (54 > 40)The delays in video ratings are too high.all slider ratings are very similar, the slider moved to same range of scores.all slider ratings are very similar, the slider moved to same range of scores.",5
A16KWRV7HCOR92,3907X2AHGRW74C19X27PJV6GL012P0/3907X2AHGRW74C19X27PJV6GL012P0/3907X2AHGRW74C19X27PJV6GL012P0/3KAKFY4PHLT488AOO7VAT8AW51GI3R/3F0BG9B9NGE8ZRQGU1K3SDG00MYY7G/3KAKFY4PHLT488AOO7VAT8AW51GI3R/3F0BG9B9NGE8ZRQGU1K3SDG00MYY7G,The delays in video ratings are too high (84 > 40)The delays in video ratings are too high (84 > 40)The delays in video ratings are too high.The delays in video ratings are too high (84 > 40)The delays in video ratings are too high (82 > 40)The delays in video ratings are too high.The delays in video ratings are too high.,7
AW338AT1TPG6H,3QFUFYSYAP65GDR2NDU80GPA38M4F7/3GS6S824THOTD7N3V7J43DHAPS6WNR/3QFUFYSYAP65GDR2NDU80GPA38M4F7/3GS6S824THOTD7N3V7J43DHAPS6WNR/3QFUFYSYAP65GDR2NDU80GPA38M4F7/3GS6S824THOTD7N3V7J43DHAPS6WNR/3O6CYIULF4S68X7CS8VQH894XQOWUC/3O6CYIULF4S68X7CS8VQH894XQOWUC,"Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=57Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=60Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=57Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersion with count=60Too many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Highly Clear, Artifacts=No visible artifacts, Immersion=High level of immersionToo many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion with count=67Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion",8
A2R69Y9PYEUJ5G,3A4TN5197B9SPDVNBIOQMZDBAQQCHF/3A4TN5197B9SPDVNBIOQMZDBAQQCHF/3A4TN5197B9SPDVNBIOQMZDBAQQCHF/3A4TN5197B9SPDVNBIOQMZDBAQQCHF/3A4TN5197B9SPDVNBIOQMZDBAQQCHF/3A4TN5197B9SPDVNBIOQMZDBAQQCHF/3A4TN5197B9SPDVNBIOQMZDBAQQCHF/3JW0YLFXSK7J01WHN8ARZWU1I5YWW8/3D4CH1LGF1KCRJT9FSWHZ902QHXG9F/3JW0YLFXSK7J01WHN8ARZWU1I5YWW8/3D4CH1LGF1KCRJT9FSWHZ902QHXG9F,"The delays in video ratings are too high.Too many unset video ratings (30 > 18) | The delays in video ratings are too high.Too many unset video ratings (30 > 18) | The delays in video ratings are too high.Too many unset video ratings (30 > 18) | The delays in video ratings are too high.The delays in video ratings are too high.Too many unset video ratings (30 > 18) | The delays in video ratings are too high.Too many unset video ratings, this could be due to not using latest version of the browser or not using the correct browser. Please use latest version of Chrome browser. | The delays in video ratings are too high.The delays in video ratings are too high (85 > 40)The delays in video ratings are too high (83 > 40)The delays in video ratings are too high.The delays in video ratings are too high.",11
A3D2P33SYYDMD,3GU1KF0O59S1SP15GV00KO9KF6PPB0/3N1FSUEFMWR8ITD6W7ZICGMPRV64DW/3KIBXJ1WEWLK0STY780EURNKSVAKO6/32Q90QCQ2JCYO1G9DUXIPFT6OTWKEU/3MH9DQ758N3ABBHCD3R8V5NG30IGUD/3RWE2M8QX8105HMI20QJWI86ONS0NU/3IAS3U3I16750I0ZEXPOOB1R4W0B22/34MAJL3QQVEA01B93IT6Z70D0I534L/3JV9LGBJXK5FY6XFHHFZWZVRLE8GOE/3RWE2M8QX8105HMI20QJWI86ONS0NU/3IAS3U3I16750I0ZEXPOOB1R4W0B22/34MAJL3QQVEA01B93IT6Z70D0I534L/3JV9LGBJXK5FY6XFHHFZWZVRLE8GOE,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=53Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=48Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=49Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=48Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=43Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=60Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=66Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=57Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion with count=65Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersionToo many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion",13
