AssignmentId,HITId,WorkerId,Sample_Row_Name,Sample_Row_Index,Approve,Reject
3C5W7UE9D6H2KP7TTB0QSH6HT42XML,373L46LKQXX4CX471T38YBA3SEWJKD,A21PC6ZS98FGB5,row_0,0,,The scores for repeated videos are not consistent.
3KAKFY4PHLT488AOO7VAT8AW51GI3R,373L46LKQXX4CX471T38YBA3SEWJKD,A16KWRV7HCOR92,row_0,0,,The delays in video ratings are too high.
3YW4XOSQLHCD7WR9VK65OIJA1C91UA,373L46LKQXX4CX471T38YBA3SEWJKD,A14PLK0T7QT3ZG,row_0,0,,The delays in video ratings are too high.
3TXD01ZLEV8UZVOSI2P7MGQDDXW4U5,373L46LKQXX4CX471T38YBA3SEWJKD,AK4947CIG17B5,row_0,0,,The delays in video ratings are too high.
3VBEN272NBQUWYP8OYW8G45SI51SGH,373L46LKQXX4CX471T38YBA3SEWJKD,A19JFVFPZLO013,row_0,0,,The delays in video ratings are too high.
3RWE2M8QX8105HMI20QJWI86ONS0NU,3CMV9YRYQTSFW3MPMTF9DBNIHE1JLG,A3D2P33SYYDMD,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion"
3F0BG9B9NGE8ZRQGU1K3SDG00MYY7G,3CMV9YRYQTSFW3MPMTF9DBNIHE1JLG,A16KWRV7HCOR92,row_0,0,,The delays in video ratings are too high.
3O6CYIULF4S68X7CS8VQH894XQOWUC,3CMV9YRYQTSFW3MPMTF9DBNIHE1JLG,AW338AT1TPG6H,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3E1QT0TDGG0Q95GU0OQ6KPI7LOBI8O,301KG0KXA2CD4B5RONUJM28UYM6H2K,A1O9PMTIIVGDEW,row_0,0,,The delays in video ratings are too high.
3M0BCWMB9MNRCYY6SHEVCIHG85VBWO,301KG0KXA2CD4B5RONUJM28UYM6H2K,A34H5VDE6B62VN,row_0,0,,The scores for repeated videos are not consistent.
3A9AA95AUNDZ39KWFL9NH29S5A45PG,3YKP7CX6HS6AZZZBU71IWIM4EPN7BA,A3FAGQU5JVU4HX,row_0,0,,The delays in video ratings are too high.
3EFE17QCS3W8WUKJ84EQ14HTX31SHZ,3YKP7CX6HS6AZZZBU71IWIM4EPN7BA,A1QO9CJ6KFDWQJ,row_0,0,,The delays in video ratings are too high.
3IAS3U3I16750I0ZEXPOOB1R4W0B22,3YKP7CX6HS6AZZZBU71IWIM4EPN7BA,A3D2P33SYYDMD,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion"
37ZHEEHM7ND7JOTS5GRD2JKNRKV739,3YKP7CX6HS6AZZZBU71IWIM4EPN7BA,AF1OK4YPM4S9P,row_0,0,,The scores for golden videos are not consistent with the true scores.
33LKR6A5L5BY7JCKVFGVJMX8IYVT14,3YKP7CX6HS6AZZZBU71IWIM4EPN7BA,A1X0K1GC85ROW9,row_0,0,,Did not wear lens
39ZSFO5CBZNK2D7DL9CBSIFWVT4UJ2,37M4O367W99RVMPPX3CUCEJ2ZIWM5Z,AGG7X24FWDMEN,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
3JW0YLFXSK7J01WHN8ARZWU1I5YWW8,37M4O367W99RVMPPX3CUCEJ2ZIWM5Z,A2R69Y9PYEUJ5G,row_0,0,,The delays in video ratings are too high.
3SB4CE2TKMM1IOY4W8ALJQBHZQ5XAZ,37M4O367W99RVMPPX3CUCEJ2ZIWM5Z,A2G95587OYD83D,row_0,0,,"Too many videos rated with same pattern: Clarity=Moderately Clear, Artifacts=Minor Artifacts Present, Immersion=Moderate level of immersion"
3VBEN272NBQUWYP8OYW8G45SI3OSG0,3P888QFVYTL4OBTZUBFA2T3YQEYOQT,A391SHXY5FIDY5,row_0,0,,The delays in video ratings are too high.
34MAJL3QQVEA01B93IT6Z70D0I534L,3P888QFVYTL4OBTZUBFA2T3YQEYOQT,A3D2P33SYYDMD,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion"
3NG53N1RMMAIQR3YDJGQTMJJ71L8P3,3P888QFVYTL4OBTZUBFA2T3YQEYOQT,A1X0K1GC85ROW9,row_0,0,,Did not wear lens
3R2UR8A0J17QKSS56RF3KLVMO50XOL,3P888QFVYTL4OBTZUBFA2T3YQEYOQT,A2A81MBSJDI1MI,row_0,0,,The delays in video ratings are too high.
3EJPLAJKFD7P0HMG7DHU06P6B4M6ZI,3VW0145YMO3Z2L4AM5GODO27HJRJMI,A1ZALFX17G0DV9,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
3QRYMNZ7GP81LQJ902ETGTABLY9TNJ,3VW0145YMO3Z2L4AM5GODO27HJRJMI,A2XSHWY53BSMV2,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion"
3JV9LGBJXK5FY6XFHHFZWZVRLE8GOE,3VW0145YMO3Z2L4AM5GODO27HJRJMI,A3D2P33SYYDMD,row_0,0,,"Too many videos rated with same pattern: Clarity=Minimally Clear, Artifacts=Severe Artifacts Present, Immersion=Low level of immersion"
3D4CH1LGF1KCRJT9FSWHZ902QHXG9F,3VW0145YMO3Z2L4AM5GODO27HJRJMI,A2R69Y9PYEUJ5G,row_0,0,,The delays in video ratings are too high.
3Z7EFSHGO05PB3V2GM6CPL15ZSMCXA,3VW0145YMO3Z2L4AM5GODO27HJRJMI,A33UXG9L5A5H7H,row_0,0,,"all slider ratings are very similar, the slider moved to same range of scores."
